epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
58,"[4.01674506e-11 6.09927394e-11 7.23690349e-11 9.72553879e-11
 9.03406560e-11]",[0.10871549 0.10807484 0.10970143 0.10993175 0.10858918],[0.9045826  0.99735881 1.04850016 1.12623868 1.1016568 ],[0.52436356 0.52193164 0.52346639 0.52344412 0.5220179 ],[0.46450575 0.46070655 0.46566026 0.46566948 0.46168575],[0.39430054 0.39176357 0.39098858 0.39102998 0.39158281],[3.11641808 3.05680431 3.02460221 3.02435422 3.04336857]
59,"[6.46151863e-11 9.84445217e-11 1.17061723e-10 1.57318886e-10
 1.45935734e-10]",[0.09691591 0.0931266  0.09148595 0.09157892 0.09246767],[1.12567965 1.26094444 1.33579486 1.4299759  1.39018036],[0.53224218 0.52779748 0.52925656 0.52954091 0.52870842],[0.41868206 0.40245243 0.39539892 0.39537977 0.39918268],[0.35571371 0.3475019  0.34537844 0.34536687 0.34643425],[3.14597055 3.0751009  3.03227522 3.031916   3.05782753]
60,"[6.68422649e-11 9.45295802e-11 9.99812651e-11 1.34101933e-10
 1.35495171e-10]",[0.0976953  0.09789579 0.10054527 0.10073071 0.09860723],[1.14375767 1.23963849 1.24813361 1.33320186 1.34374569],[0.52463627 0.52301619 0.52712124 0.5268468  0.52560098],[0.4086351  0.40918637 0.42227905 0.42227662 0.41167197],[0.3556621  0.35579739 0.3666652  0.36688468 0.35807859],[3.16187205 3.13061765 3.12336246 3.12343623 3.12563561]
61,"[3.99355222e-11 5.81275572e-11 6.48520233e-11 8.70662618e-11
 8.45456683e-11]",[0.10612741 0.10277077 0.10320017 0.10343694 0.10270166],[0.93117112 1.04251651 1.11455957 1.20737463 1.16589313],[0.5298913  0.52739163 0.5326271  0.53294878 0.5302104 ],[0.4562443  0.44443011 0.44518619 0.44523388 0.44338221],[0.38188737 0.37543395 0.3830031  0.3831136  0.37650718],[3.19323673 3.16457841 3.18124115 3.18182448 3.16492964]
62,"[5.53348446e-11 8.14685174e-11 8.90584013e-11 1.19500474e-10
 1.18117761e-10]",[0.10180841 0.09907488 0.09906276 0.09922541 0.09891723],[1.0223062  1.13727935 1.18714488 1.27532962 1.25210325],[0.52403436 0.52029545 0.5250942  0.52483315 0.52274949],[0.44419983 0.43278267 0.43200756 0.43216769 0.43152596],[0.38395149 0.37593539 0.3746864  0.37473098 0.37504881],[3.11656937 3.08895209 3.09473357 3.09508152 3.08706023]
63,"[3.02130795e-11 4.54752076e-11 5.42478351e-11 7.29143354e-11
 6.73784981e-11]",[0.09540936 0.09280568 0.09307788 0.09331779 0.09282998],[0.87044863 1.01953006 1.14218696 1.25430507 1.17642049],[0.53273031 0.52775558 0.53335201 0.53353667 0.52908105],[0.41901793 0.40605409 0.4062851  0.40646918 0.40502205],[0.35930582 0.35080857 0.35349975 0.35361242 0.35108256],[3.12116301 3.08685286 3.0979073  3.0983744  3.08570617]
64,"[3.38247841e-11 5.16555953e-11 6.26467859e-11 8.42236065e-11
 7.69413886e-11]",[0.07905643 0.0754198  0.07544136 0.07561878 0.07521267],[1.00591962 1.17551875 1.30232874 1.44327134 1.36554083],[0.53811927 0.53387723 0.53637246 0.53611383 0.53430799],[0.34232028 0.32335587 0.32310652 0.32327429 0.3210079 ],[0.29782745 0.28755662 0.29079287 0.29087494 0.28782187],[3.04969731 2.9744687  2.95437845 2.95448903 2.96191963]
65,"[3.59875286e-11 6.19706041e-11 8.55310892e-11 1.15195568e-10
 9.63116868e-11]",[0.07205888 0.06652969 0.06440203 0.06448866 0.06561124],[1.04067508 1.26109406 1.4421951  1.60021225 1.48398317],[0.53746205 0.53373768 0.53379139 0.53383153 0.533645  ],[0.30628448 0.2739283  0.25694105 0.25681442 0.26615011],[0.26911569 0.23910545 0.22360196 0.22348425 0.23221307],[2.7941951  2.67742385 2.60648282 2.60583094 2.64897022]
66,"[5.70149907e-11 8.19400604e-11 9.20776750e-11 1.23648483e-10
 1.19202690e-10]",[0.10192343 0.09886427 0.09648911 0.09659531 0.09814497],[1.0724377  1.20445245 1.29942975 1.39789029 1.33773989],[0.53080817 0.53016443 0.53186857 0.53186808 0.52834999],[0.42784145 0.42049303 0.41269028 0.41276356 0.41781008],[0.33943288 0.33766718 0.33678901 0.33675608 0.33761474],[3.13721878 3.10993574 3.0843721  3.08400834 3.10170262]
67,"[4.89144315e-11 7.87996668e-11 1.00373922e-10 1.35031373e-10
 1.19356608e-10]",[0.06788835 0.06314968 0.06132581 0.06139815 0.06233807],[1.15817464 1.3785734  1.5226791  1.68587862 1.6008909 ],[0.53232673 0.52932567 0.52841503 0.5288977  0.52980421],[0.28198026 0.25582648 0.24375678 0.24364562 0.25056436],[0.24748113 0.2248111  0.2119243  0.21181842 0.21949386],[2.80610021 2.68848742 2.60363107 2.60274561 2.65635372]
68,"[6.40219707e-11 9.85405487e-11 1.27491073e-10 1.71610029e-10
 1.49166886e-10]",[0.06887521 0.06474145 0.06330583 0.06336866 0.06404406],[1.16639165 1.38339764 1.54466908 1.69402003 1.59696297],[0.52669988 0.52818426 0.53021737 0.5301975  0.52745087],[0.27958212 0.25911639 0.25031205 0.25042497 0.25539486],[0.23633677 0.22063786 0.20890132 0.20875174 0.21651109],[2.65275114 2.53018559 2.44753538 2.44676975 2.49750247]
69,"[5.96816265e-11 8.86418318e-11 1.09771653e-10 1.47668024e-10
 1.32304280e-10]",[0.07150951 0.06779661 0.06555446 0.06561271 0.06696152],[1.21135287 1.42203509 1.60740077 1.7679142  1.64562874],[0.53083813 0.52865281 0.53460554 0.53533686 0.5326108 ],[0.29914714 0.2775517  0.26091784 0.26070631 0.27194418],[0.25631894 0.24023624 0.22926387 0.22917022 0.23640617],[2.76796453 2.68246934 2.60018153 2.59919678 2.65394049]
70,"[1.15782647e-10 1.47166406e-10 1.36832842e-10 1.83151916e-10
 2.02900278e-10]",[0.06461458 0.06776512 0.07389128 0.07407565 0.06943898],[1.79955781 1.90829632 1.81288351 1.95668073 2.0634507 ],[0.54001853 0.5359684  0.53692465 0.53668076 0.53597666],[0.24262715 0.25669419 0.2894656  0.29042379 0.26516113],[0.19281197 0.20689644 0.23894584 0.23957004 0.21530821],[2.95311568 2.95284809 2.98963969 2.99044243 2.96078536]
71,"[6.06673446e-11 8.39193545e-11 8.97560502e-11 1.20437865e-10
 1.20266818e-10]",[0.08224383 0.08211201 0.08351721 0.08366761 0.08251638],[1.30216037 1.47791379 1.55008888 1.68552846 1.65482646],[0.53561624 0.53802874 0.54076583 0.54099561 0.53898172],[0.34186888 0.3366481  0.34227466 0.34241533 0.33696179],[0.27979415 0.27907214 0.29076908 0.2910049  0.28119563],[3.05833471 3.02291313 3.00247026 3.00230629 3.01457369]
72,"[4.06394072e-11 5.74480216e-11 6.53519086e-11 8.77933500e-11
 8.36477093e-11]",[0.08947834 0.08848302 0.09127137 0.0915129  0.08918251],[0.98436274 1.10649225 1.18471165 1.29425813 1.25264489],[0.53515997 0.53199789 0.53268483 0.53268824 0.53223163],[0.37357194 0.37194608 0.38882319 0.38905753 0.37587632],[0.29896402 0.29565406 0.30912413 0.30940604 0.29856262],[3.06612594 3.05029844 3.08835247 3.08922505 3.05730387]
73,"[4.87051314e-11 7.40905715e-11 9.51532527e-11 1.28073006e-10
 1.11823536e-10]",[0.07126778 0.0672364  0.06477871 0.0648446  0.06632897],[1.13962602 1.34062217 1.49989293 1.65801202 1.55718427],[0.53130615 0.5297759  0.53236406 0.53263445 0.53035041],[0.3002623  0.27808858 0.26454412 0.26436828 0.27272348],[0.26354884 0.24306237 0.23002353 0.22988291 0.23849677],[2.70816377 2.59302994 2.50727691 2.50640932 2.56042727]
74,"[6.53037458e-11 9.73697747e-11 1.23849602e-10 1.66687625e-10
 1.46320721e-10]",[0.06612928 0.0633576  0.06210278 0.06216146 0.06283908],[1.19429553 1.39510589 1.55389188 1.70813909 1.60998917],[0.52776287 0.52667977 0.53107045 0.53108149 0.52588025],[0.27210419 0.25627067 0.2470235  0.24695829 0.25192854],[0.23300375 0.21739982 0.2062737  0.20616164 0.213044  ],[2.63993502 2.54053749 2.44973066 2.44873691 2.50764453]
75,"[6.37345563e-11 9.67916753e-11 1.21507518e-10 1.63475002e-10
 1.45263918e-10]",[0.07016515 0.06719713 0.06566914 0.06572794 0.06660727],[1.16594648 1.35927208 1.50376059 1.64762864 1.55930523],[0.52734497 0.5268926  0.52968533 0.52967082 0.5266116 ],[0.29000092 0.27314212 0.26149611 0.26141346 0.26897395],[0.23919582 0.22606404 0.2165174  0.21641328 0.22250032],[2.69745653 2.59535666 2.52330619 2.52262613 2.56732987]
76,"[9.04007259e-11 1.46134504e-10 1.95146736e-10 2.62757988e-10
 2.23982688e-10]",[0.06515805 0.06044688 0.05818325 0.05820722 0.05947941],[1.27742637 1.52733966 1.7333471  1.88508477 1.75537075],[0.51968715 0.51487221 0.52001282 0.52028263 0.51540275],[0.26484357 0.23959468 0.22539387 0.22540134 0.23350278],[0.22091967 0.20317899 0.19018099 0.19003456 0.19869948],[2.63580961 2.47673297 2.36265948 2.3615265  2.43284483]
77,"[7.69697778e-11 1.20731092e-10 1.57268849e-10 2.11695070e-10
 1.83398738e-10]",[0.06830769 0.06423134 0.06176512 0.06179381 0.06328696],[1.2296159  1.45511993 1.61814796 1.76504243 1.66661745],[0.52115099 0.52365349 0.52700483 0.52674797 0.52411923],[0.28428935 0.26121817 0.24572284 0.24556051 0.25512898],[0.24938586 0.22823519 0.21094785 0.21074944 0.22214594],[2.67112379 2.5471413  2.44519106 2.44406695 2.50977283]
78,"[8.72167687e-11 1.25321583e-10 1.52623872e-10 2.05293448e-10
 1.85668406e-10]",[0.06740232 0.06661273 0.06747419 0.06755272 0.06679192],[1.24525851 1.42818534 1.53972651 1.66984133 1.61179003],[0.51655044 0.51987228 0.52368556 0.52394248 0.52204403],[0.27921969 0.27469381 0.27727532 0.27737958 0.27497784],[0.24791564 0.2428696  0.23619413 0.23606158 0.24069247],[2.76996097 2.73282433 2.69143079 2.69089984 2.71897358]
79,"[8.81455284e-11 1.15115952e-10 1.30074011e-10 1.74826667e-10
 1.65827310e-10]",[0.07242425 0.07224597 0.07158035 0.07163813 0.07215166],[1.20541223 1.3531208  1.47745351 1.60520455 1.52511868],[0.51843944 0.51965674 0.52569653 0.52570843 0.52295394],[0.30015353 0.30195019 0.29922935 0.29903937 0.30211129],[0.2516923  0.25751875 0.260947   0.26093743 0.25891615],[2.75491011 2.77176749 2.78363913 2.78372305 2.77669127]
80,"[9.52181801e-11 1.37424144e-10 1.61960189e-10 2.17701225e-10
 2.02156721e-10]",[0.06639918 0.06391514 0.06307267 0.06312335 0.06350291],[1.26891855 1.47521085 1.62068029 1.7631205  1.67568161],[0.51714549 0.51822249 0.51994657 0.51995995 0.51868972],[0.27329663 0.26019326 0.25505614 0.25496093 0.25749789],[0.23844849 0.23173568 0.22568915 0.22561812 0.22975014],[2.78847484 2.73030947 2.69130239 2.69101231 2.71425799]
81,"[1.08242150e-10 1.63017627e-10 2.08114299e-10 2.80100552e-10
 2.45437762e-10]",[0.06596589 0.06385365 0.06202507 0.06204185 0.06324284],[1.32159372 1.50829898 1.66216674 1.79474669 1.69900758],[0.51376589 0.51664862 0.51839936 0.51839728 0.51580275],[0.26940639 0.259024   0.24871226 0.2486499  0.25516081],[0.23080723 0.22553493 0.21622784 0.21610014 0.22294503],[2.72930324 2.70676798 2.66800311 2.66737565 2.69563118]
82,"[1.10982280e-10 1.42652024e-10 1.67585107e-10 2.25448999e-10
 2.06913176e-10]",[0.06927266 0.07331752 0.07466311 0.07471415 0.07417301],[1.30033698 1.39512226 1.48577012 1.5945705  1.5389969 ],[0.51533246 0.51663847 0.51839957 0.51837306 0.51807583],[0.28587352 0.30729893 0.31212122 0.31192958 0.3107057 ],[0.24366891 0.26267659 0.2633328  0.26315405 0.26527116],[2.77801061 2.79891625 2.76703478 2.76619303 2.79456894]
83,"[1.04254201e-10 1.43862595e-10 1.73183649e-10 2.32963073e-10
 2.11615459e-10]",[0.07173953 0.07148329 0.06875193 0.06874966 0.07088535],[1.23054644 1.36833005 1.52331401 1.64398446 1.53503982],[0.5133845  0.51170978 0.51567862 0.515682   0.51158974],[0.29824814 0.29873977 0.28440782 0.284172   0.2952446 ],[0.25021935 0.25505399 0.24725303 0.24709584 0.25370055],[2.70771403 2.71552178 2.6984155  2.69791247 2.71342561]
84,"[1.11289877e-10 1.42265723e-10 1.56831305e-10 2.10720644e-10
 2.03282286e-10]",[0.06766967 0.06850977 0.06897739 0.06903605 0.068776  ],[1.26802612 1.3976481  1.5008408  1.62395084 1.55997176],[0.51485557 0.51584495 0.51990812 0.51984359 0.51839508],[0.27800768 0.28336148 0.28658975 0.28654405 0.28485302],[0.23345469 0.24370042 0.25369006 0.25372602 0.24754273],[2.67170518 2.69560145 2.72984879 2.7303671  2.7060584 ]
85,"[1.40704260e-10 1.86452605e-10 1.98920727e-10 2.67002641e-10
 2.65713835e-10]",[0.06644743 0.06854017 0.07028158 0.07034665 0.06920897],[1.330616   1.452877   1.52195537 1.62996008 1.59343967],[0.50655635 0.50968114 0.51231269 0.51299657 0.51076011],[0.27151933 0.28278894 0.2920315  0.29219116 0.28570515],[0.23347164 0.24487364 0.25156987 0.25169271 0.24744617],[2.77725713 2.7928877  2.7872036  2.78692808 2.79373438]
86,"[1.85251888e-10 2.55281901e-10 2.90756784e-10 3.90686249e-10
 3.70734614e-10]",[0.05903843 0.05965959 0.06041937 0.06045664 0.05992902],[1.55274749 1.71422605 1.80955508 1.93306298 1.88306056],[0.51104479 0.51132106 0.51266899 0.51324518 0.51301482],[0.23246309 0.23605296 0.24062142 0.24068922 0.23773843],[0.20152125 0.20687701 0.21373401 0.21378772 0.20946857],[2.68099921 2.68355595 2.66496806 2.664563   2.67976872]
87,"[1.71283765e-10 2.27887510e-10 2.61627928e-10 3.51702362e-10
 3.30188611e-10]",[0.05814556 0.0585819  0.05844766 0.05846984 0.05863409],[1.50825214 1.6589899  1.77529652 1.90890717 1.8385533 ],[0.51182569 0.51261048 0.51374346 0.51347267 0.51235074],[0.22882304 0.23126263 0.2309269  0.23089093 0.23171353],[0.20278618 0.21180049 0.21412463 0.21407085 0.21366955],[2.66832887 2.66444375 2.62484775 2.62404299 2.65546094]
88,"[1.62432903e-10 2.19502917e-10 2.40132345e-10 3.22440058e-10
 3.15243107e-10]",[0.06208748 0.06193189 0.06157388 0.06160023 0.06187008],[1.42106528 1.57548939 1.68155911 1.80668619 1.74201216],[0.50552747 0.50390147 0.50787468 0.50787859 0.50563918],[0.24814611 0.24776777 0.24612368 0.24606869 0.24726244],[0.21483415 0.21860542 0.21920397 0.21923159 0.2193947 ],[2.74552639 2.73414431 2.69630662 2.69556413 2.72492467]
89,"[1.42291693e-10 2.01051507e-10 2.40633954e-10 3.23602657e-10
 2.96120862e-10]",[0.06141533 0.06079589 0.0594205  0.05942897 0.06044692],[1.35065054 1.53075163 1.68571752 1.81654373 1.71620663],[0.50812785 0.50894859 0.50945833 0.50863174 0.5086546 ],[0.24542337 0.24285535 0.23596799 0.23585133 0.24089934],[0.21107587 0.20874994 0.20837979 0.20836534 0.20879586],[2.62607593 2.60848088 2.57285466 2.57226409 2.59853154]
90,"[1.69696590e-10 2.70382408e-10 3.79660426e-10 5.11705717e-10
 4.19156201e-10]",[0.06049645 0.05767161 0.0532115  0.05316465 0.05630402],[1.44248018 1.69176746 1.95931336 2.09523    1.91239627],[0.50673933 0.50675806 0.5081024  0.50810613 0.50648334],[0.24070708 0.22680491 0.20355212 0.20325417 0.21943226],[0.21516398 0.20443047 0.18440369 0.18410552 0.19815586],[2.64847269 2.56591438 2.45870334 2.45715885 2.53215563]
91,"[2.16406817e-10 2.95444707e-10 3.12153266e-10 4.18791673e-10
 4.21668466e-10]",[0.05109065 0.05079645 0.05159713 0.05163877 0.05095296],[1.62982173 1.7981397  1.87496167 2.02063342 1.98493163],[0.50103191 0.50255732 0.50771987 0.5080021  0.50204954],[0.19215049 0.1909446  0.19481088 0.19491388 0.191474  ],[0.1724131  0.17298449 0.17657745 0.17662916 0.17362756],[2.54087223 2.50183685 2.47497512 2.4747076  2.49162408]
92,"[2.52411068e-10 3.45886585e-10 3.74459757e-10 5.02637019e-10
 4.96442916e-10]",[0.0500316  0.04989576 0.0507645  0.05080155 0.05008533],[1.71729769 1.90513924 1.9963741  2.13994359 2.09647154],[0.50079193 0.50401221 0.50610594 0.50584293 0.50202037],[0.1874041  0.18667266 0.19127514 0.19135597 0.18754967],[0.17137019 0.1717036  0.17755888 0.17761639 0.17346052],[2.54901086 2.54223217 2.52899401 2.52875123 2.53874748]
93,"[2.43801866e-10 3.39602142e-10 3.89361126e-10 5.23211042e-10
 4.94527335e-10]",[0.04904574 0.0483936  0.04745643 0.04745752 0.04812743],[1.66569104 1.84707423 1.99383661 2.14617708 2.05213493],[0.49877129 0.50149362 0.50380574 0.50355027 0.50374025],[0.18264157 0.17971331 0.17488682 0.17480345 0.1783098 ],[0.1675168  0.16629061 0.16108348 0.16102647 0.1651059 ],[2.38540302 2.37910365 2.35700285 2.35656929 2.37376189]
94,"[3.14734344e-10 4.47315052e-10 5.13016132e-10 6.89270100e-10
 6.52887364e-10]",[0.04227271 0.04215746 0.04273803 0.04276161 0.04228654],[1.96306035 2.20228605 2.36090427 2.53463711 2.44544359],[0.50366907 0.50149271 0.50845113 0.50846359 0.50302505],[0.14937852 0.14895738 0.15184462 0.15192514 0.14949166],[0.1394121  0.14162769 0.14550969 0.14556699 0.14275471],[2.31751671 2.31296543 2.30803625 2.30795423 2.31147693]
95,"[3.23832739e-10 4.29276371e-10 4.69393994e-10 6.30381449e-10
 6.15037138e-10]",[0.04340675 0.04441638 0.0448053  0.04481741 0.04463368],[1.91123011 2.08059271 2.19034048 2.35082399 2.28783658],[0.4977233  0.4953463  0.50131294 0.50133203 0.49730609],[0.15520634 0.15978518 0.16207761 0.16209775 0.16095686],[0.14601386 0.15001902 0.15167572 0.15169641 0.15100984],[2.31236583 2.32236431 2.30115112 2.30060607 2.319025  ]
96,"[3.12758346e-10 4.10597979e-10 4.65229106e-10 6.25300987e-10
 5.92215358e-10]",[0.0427161  0.04325381 0.04348739 0.04349963 0.04338358],[1.90454856 2.09548336 2.23428904 2.40432218 2.3228431 ],[0.49959547 0.50360029 0.50424559 0.50478683 0.50426978],[0.152203   0.15481981 0.15575722 0.15579074 0.15548905],[0.14388049 0.14739055 0.1488211  0.14881777 0.14825946],[2.29869407 2.27770816 2.23514693 2.23444999 2.26564242]
97,"[3.34543081e-10 4.77952963e-10 5.82789880e-10 7.83957928e-10
 7.07869542e-10]",[0.03924471 0.03969312 0.04028019 0.04029742 0.03988949],[2.00019254 2.22519597 2.40441578 2.58103989 2.47704455],[0.50046732 0.50077123 0.50524726 0.50526946 0.50217646],[0.13686564 0.13853885 0.14077318 0.14081121 0.13910053],[0.12979757 0.13393928 0.13633663 0.13634813 0.13508467],[2.22014652 2.23402    2.22877314 2.2285496  2.23455737]
98,"[3.12531077e-10 4.21658007e-10 4.67717661e-10 6.28225579e-10
 6.07289767e-10]",[0.04212449 0.04289146 0.04340226 0.0434188  0.04310575],[1.89200937 2.09884206 2.23584093 2.40573435 2.32667186],[0.50137495 0.50098527 0.50490425 0.5048708  0.50343419],[0.14948763 0.15306258 0.1553043  0.1553138  0.15387706],[0.14033373 0.14394133 0.1441024  0.1440944  0.14425422],[2.34812567 2.37498148 2.3696982  2.36935034 2.37716672]
99,"[4.09797273e-10 5.50208314e-10 5.78809301e-10 7.76581908e-10
 7.83009038e-10]",[0.03537821 0.03607077 0.03796881 0.03801268 0.03656796],[2.21156353 2.4324906  2.49334647 2.68624862 2.67980011],[0.50132564 0.50286343 0.50376668 0.50374558 0.50343192],[0.11966629 0.12264229 0.13070642 0.1308437  0.1248032 ],[0.11268214 0.11565223 0.12432979 0.12446265 0.11817734],[2.08862885 2.09328513 2.11827003 2.11874931 2.09944938]
100,"[3.26675027e-10 4.57335437e-10 5.47039509e-10 7.35694120e-10
 6.72809093e-10]",[0.03976784 0.04073971 0.04118102 0.04119233 0.0409592 ],[2.01361484 2.21639322 2.36918958 2.54474126 2.45707969],[0.50264045 0.50080686 0.50057836 0.50032853 0.502414  ],[0.13894632 0.14299032 0.1448262  0.14481867 0.14387845],[0.13347943 0.1367956  0.13703959 0.13699642 0.13742363],[2.2611875  2.23964252 2.18567384 2.18476124 2.22467119]
101,"[3.59814981e-10 5.07077876e-10 5.65778198e-10 7.59768956e-10
 7.34928231e-10]",[0.03798335 0.0369786  0.03700508 0.03702191 0.0368787 ],[2.15040509 2.41075454 2.51073392 2.71297338 2.67499307],[0.50364621 0.50469128 0.50044773 0.50016314 0.50223184],[0.1307763  0.12631585 0.12655004 0.12658691 0.12596813],[0.12399057 0.11997911 0.11971936 0.1197313  0.11960283],[2.2501954  2.23351599 2.2129651  2.21266392 2.22705321]
102,"[4.98363759e-10 7.12152226e-10 7.97436867e-10 1.07082190e-09
 1.03455793e-09]",[0.03575301 0.03494313 0.03483143 0.03484093 0.0348339 ],[2.20143064 2.43323164 2.5600038  2.74486345 2.67785932],[0.49540586 0.49554815 0.49616589 0.49588141 0.49456031],[0.1207195  0.1171233  0.1169525  0.11698256 0.11662529],[0.11518609 0.1120452  0.11254913 0.11259059 0.11183398],[2.0339679  1.98699696 1.97155745 1.97159182 1.97836298]
103,"[5.09328957e-10 6.56390754e-10 6.97613186e-10 9.36531325e-10
 9.31457279e-10]",[0.03336877 0.03390431 0.03476223 0.03478229 0.03416173],[2.32632267 2.510484   2.61506666 2.81792056 2.76538707],[0.49844003 0.49524213 0.4961461  0.49646892 0.49352196],[0.11123205 0.1138084  0.11724375 0.11733839 0.11478634],[0.10548405 0.10903468 0.11328236 0.11338324 0.11008753],[2.01237082 2.01930004 2.03342225 2.03366202 2.02322276]
104,"[6.02366719e-10 8.44360035e-10 9.22029174e-10 1.23764641e-09
 1.21730960e-09]",[0.03034711 0.03006395 0.0309632  0.03098901 0.03023242],[2.49637409 2.77562844 2.89996433 3.11896184 3.0676536 ],[0.49623805 0.49513777 0.49874048 0.49871013 0.49511924],[0.09903937 0.0986424  0.1016946  0.10178098 0.09919119],[0.09397731 0.09456499 0.0987147  0.09881122 0.09562799],[1.98600422 1.9472854  1.93591964 1.93597044 1.94048022]
105,"[4.12220855e-10 6.33190109e-10 7.68058180e-10 1.03255620e-09
 9.43732076e-10]",[0.03623692 0.0343843  0.03351683 0.03351758 0.03399929],[2.12391193 2.45885024 2.68282224 2.88978307 2.75722343],[0.4944715  0.49861679 0.50001981 0.50003922 0.50202292],[0.12338158 0.11540635 0.11197702 0.11196734 0.11409654],[0.11814654 0.11118782 0.10689107 0.10685835 0.11002667],[2.04058434 1.94415795 1.88305302 1.88248634 1.92001386]
