epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
58,"[2.57908257e-10 5.10095624e-10 5.20755581e-10 5.15628384e-10
 5.84441835e-10]",[0.10337974 0.10361046 0.10443549 0.10658309 0.10683428],[1.98345182 2.12776529 2.13926179 2.12214605 2.07585852],[0.56796798 0.56796284 0.5695638  0.56777592 0.56374794],[0.44185189 0.44222468 0.44480687 0.44981058 0.45064929],[0.3738744  0.37437294 0.37685901 0.38135764 0.37977394],[3.32485255 3.32764661 3.34676182 3.41239464 3.41230128]
59,"[2.53974893e-10 4.97067113e-10 4.70427156e-10 3.16479797e-10
 2.30054743e-10]",[0.09228957 0.09297481 0.09705087 0.11524569 0.13370769],[2.06332756 2.23803754 2.19978483 1.96658346 1.74586311],[0.56523962 0.56544899 0.57017471 0.57254825 0.57844632],[0.38998587 0.39283383 0.41061113 0.48112168 0.53446531],[0.32420731 0.32671986 0.34337157 0.41003819 0.46091085],[2.8019044  2.81177524 2.88011117 3.19758285 3.52713784]
60,"[5.62480484e-10 1.09500837e-09 9.98162038e-10 5.53818628e-10
 3.19345594e-10]",[0.0730122  0.07339736 0.07595272 0.09071085 0.11291115],[2.28930261 2.44609826 2.45345284 2.29722315 1.97146427],[0.54759977 0.54780184 0.55118104 0.563708   0.57329908],[0.29269374 0.29479794 0.30910117 0.38817408 0.47858481],[0.2333245  0.2354975  0.25082099 0.32828743 0.4132795 ],[2.38076889 2.38595815 2.42482817 2.68623774 3.19161703]
61,"[2.66171355e-10 5.19996662e-10 4.86769240e-10 3.22460299e-10
 2.53046316e-10]",[0.07754591 0.0780405  0.08096728 0.09416403 0.10528643],[2.28158341 2.52567873 2.48284842 2.22453604 2.025326  ],[0.55919595 0.55965665 0.56131141 0.56665674 0.56897781],[0.32471335 0.32700183 0.34189611 0.40375248 0.44230327],[0.26621099 0.26820956 0.28191961 0.33842446 0.37780536],[2.73435858 2.74187564 2.79509844 3.05501296 3.31101293]
62,"[3.60279365e-10 7.02792449e-10 6.50280369e-10 3.96714431e-10
 2.69247887e-10]",[0.06634269 0.0665108  0.06745581 0.07395534 0.08512952],[2.04421603 2.27116004 2.27378371 2.16616389 1.96070292],[0.54273054 0.54295072 0.54450684 0.54878253 0.55143941],[0.24845669 0.2494761  0.2559745  0.30179619 0.36077816],[0.19061583 0.19158336 0.1988929  0.24458392 0.30440387],[2.44401764 2.44645931 2.46647403 2.62936716 2.94000607]
63,"[3.62131522e-10 7.11270339e-10 6.92163657e-10 5.62020817e-10
 5.49434149e-10]",[0.07681616 0.07687347 0.07696444 0.07832743 0.08094382],[2.17311741 2.36901411 2.39198995 2.38317292 2.28990241],[0.55027068 0.5505433  0.55313784 0.55303598 0.55035109],[0.31107268 0.31100542 0.31119036 0.31727596 0.32279842],[0.23140642 0.23140688 0.23183456 0.23544342 0.23415833],[2.7246274  2.72748218 2.75139726 2.92094467 3.10220869]
64,"[2.78448126e-10 5.44602983e-10 5.13148517e-10 3.39661770e-10
 2.45747068e-10]",[0.07166892 0.07180073 0.07237149 0.07702067 0.08627184],[1.85741238 2.07639923 2.06404694 1.94018667 1.78980718],[0.53330213 0.53381228 0.53551392 0.53936498 0.54187611],[0.29045626 0.29107188 0.29493156 0.32174608 0.36710074],[0.22631979 0.22704953 0.23225599 0.26061588 0.30163206],[2.68416204 2.68535934 2.69635563 2.80074915 3.00915128]
65,"[3.23054466e-10 6.30818364e-10 5.88886385e-10 3.90414513e-10
 3.16929833e-10]",[0.07374351 0.07385041 0.0742454  0.07693701 0.08091806],[1.87549913 2.06773213 2.06729195 2.00934251 1.9504823 ],[0.53477081 0.53448764 0.53480479 0.53738401 0.53886394],[0.29819166 0.2989182  0.30305031 0.32276335 0.34162426],[0.22882328 0.22971838 0.23597275 0.26303046 0.27934988],[2.56951249 2.57132883 2.58651196 2.71023996 2.91513681]
66,"[2.62113283e-10 5.14693862e-10 5.00265913e-10 4.07561251e-10
 4.05136137e-10]",[0.07916762 0.07922395 0.07919724 0.08077251 0.08460904],[1.86525849 2.06553549 2.06168897 1.95879234 1.83447069],[0.54219458 0.54269369 0.54210171 0.54098912 0.5388428 ],[0.32958735 0.32955832 0.32974592 0.33710051 0.35528   ],[0.27359589 0.27333543 0.27179147 0.27190558 0.27923442],[2.84521954 2.84672395 2.85884371 2.92839084 2.98185251]
67,"[3.04791537e-10 6.03775863e-10 6.29468167e-10 7.60103382e-10
 1.09438057e-09]",[0.09610029 0.09631212 0.09653858 0.08940265 0.07802142],[2.01369029 2.15723153 2.17804437 2.38769923 2.71653647],[0.55917112 0.55892426 0.56054474 0.56027921 0.55901453],[0.39935823 0.39946552 0.39765913 0.3629784  0.31316406],[0.30947972 0.30925352 0.30472983 0.2697561  0.22764682],[3.12222788 3.12479846 3.14068918 3.17741036 3.16827043]
68,"[4.04922570e-10 8.02037901e-10 8.24345766e-10 8.01001158e-10
 8.43389250e-10]",[0.07896332 0.07905857 0.07940724 0.08115708 0.08312212],[2.53231026 2.73049816 2.73900011 2.67181325 2.54629626],[0.56274132 0.56275926 0.56322672 0.56215383 0.55548835],[0.32676701 0.32671794 0.32680755 0.33123452 0.33542318],[0.26553402 0.26515712 0.26275283 0.26019763 0.26291724],[3.17429353 3.17656409 3.19041397 3.21728339 3.19904068]
69,"[2.75388452e-10 5.47018180e-10 5.70433411e-10 5.50807544e-10
 5.27064840e-10]",[0.06462873 0.06438495 0.06260606 0.05896854 0.06071779],[2.62216913 2.9995964  3.09977952 3.2660227  3.16617109],[0.56208661 0.56254957 0.56208108 0.56158268 0.56498449],[0.25965385 0.2581511  0.24921435 0.23125481 0.24055524],[0.22962029 0.22848755 0.22212922 0.21107704 0.21980381],[3.15765702 3.1539736  3.1311068  3.0798221  3.11155877]
70,"[4.05967166e-10 8.08569523e-10 8.57233037e-10 8.67768774e-10
 8.50811489e-10]",[0.05797822 0.05766661 0.0555658  0.05007001 0.04868195],[3.13280525 3.5419682  3.6894951  4.03410707 4.07260418],[0.56381285 0.56313604 0.565234   0.56844203 0.56934758],[0.20838489 0.20724368 0.19983282 0.18233892 0.17929238],[0.18042059 0.17924292 0.17261878 0.1595469  0.16253128],[3.05169131 3.04725825 3.01906032 2.93733158 2.93287753]
71,"[2.85286258e-10 5.66308615e-10 5.87670978e-10 5.52248908e-10
 5.07406583e-10]",[0.06601065 0.06581249 0.06430762 0.06121559 0.06282448],[2.63849725 2.99724507 3.07975818 3.2053735  3.11238823],[0.55925821 0.55973889 0.56156375 0.56600667 0.56645957],[0.2581539  0.25687938 0.24886251 0.23398315 0.24576414],[0.22970125 0.22861842 0.22238585 0.2107787  0.22182726],[3.26315389 3.26131255 3.2493666  3.21465398 3.22503422]
72,"[4.74966898e-10 9.46089008e-10 1.00546489e-09 1.05180120e-09
 1.09921263e-09]",[0.13281132 0.1326699  0.13129149 0.12612239 0.12133923],[1.97300615 2.02964759 2.05389684 2.12846936 2.18659871],[0.57685021 0.57685471 0.5776931  0.57722381 0.57616219],[0.49695004 0.49608255 0.4916562  0.47613661 0.4624901 ],[0.37209106 0.37105954 0.36497163 0.34781487 0.33601364],[3.88812582 3.88891992 3.8934253  3.90042842 3.89007899]
73,"[6.12313943e-10 1.22056972e-09 1.30155452e-09 1.35336111e-09
 1.37223682e-09]",[0.11166432 0.11168691 0.11159042 0.11182799 0.11286681],[2.27928976 2.3484134  2.36020376 2.36519606 2.33542017],[0.58217065 0.5826372  0.58363596 0.58216387 0.58169532],[0.45813406 0.45784896 0.45656549 0.45577122 0.46132959],[0.37687146 0.37695941 0.37695815 0.37830624 0.38140839],[3.68620052 3.68660421 3.68918014 3.69927599 3.71108023]
74,"[2.64428269e-10 5.24808364e-10 5.45326403e-10 5.34020272e-10
 5.39440451e-10]",[0.14705697 0.14707696 0.14624646 0.14221455 0.13733462],[1.73419739 1.80158666 1.81415409 1.84959323 1.88051495],[0.57999219 0.57956902 0.58001875 0.58097182 0.57914871],[0.52678082 0.52614591 0.52656819 0.52584636 0.52229998],[0.42925253 0.42916694 0.42890295 0.43158348 0.43516568],[3.80613939 3.80740728 3.81480352 3.82658888 3.80853849]
75,"[3.70554331e-10 7.35833104e-10 7.66926914e-10 7.53778855e-10
 7.55298215e-10]",[0.11577142 0.11583112 0.11572801 0.11546343 0.11542845],[2.03807149 2.12774575 2.13631459 2.13929912 2.12460809],[0.57573017 0.5754925  0.57630181 0.57940243 0.5771025 ],[0.47387688 0.47406798 0.47413321 0.4726852  0.47110441],[0.39163027 0.39163185 0.3911506  0.38813972 0.38480201],[3.57069113 3.57113987 3.57384717 3.58019804 3.57944055]
76,"[2.18440995e-10 4.33550879e-10 4.50865693e-10 4.46650662e-10
 4.61268527e-10]",[0.10651119 0.10651085 0.10575467 0.1034085  0.10218471],[2.01068421 2.17245288 2.2040408  2.26772538 2.28555965],[0.57297475 0.57249221 0.57367529 0.57540834 0.57573634],[0.43473665 0.43435531 0.43174816 0.427187   0.42735999],[0.36362988 0.3630962  0.35983993 0.35189703 0.35228926],[3.43496915 3.43569493 3.44032119 3.45680302 3.47292311]
77,"[2.41227339e-10 4.77066402e-10 4.84481578e-10 4.38466999e-10
 4.19154617e-10]",[0.1118787  0.11192726 0.11150857 0.11016081 0.1095001 ],[1.93130481 2.06172013 2.07598405 2.08704887 2.06704613],[0.57295997 0.57271089 0.57314685 0.5746137  0.57415205],[0.44839539 0.44885638 0.44825517 0.44715808 0.44892638],[0.36758632 0.36744603 0.36652404 0.36403122 0.36763047],[3.47150514 3.47254818 3.47932928 3.50261823 3.5155147 ]
78,"[2.47619177e-10 4.90084301e-10 5.00045220e-10 4.58026440e-10
 4.38025195e-10]",[0.09719102 0.0972654  0.09721521 0.09850611 0.10200993],[2.08648112 2.25990711 2.2748134  2.25733543 2.18532791],[0.56720729 0.56742752 0.57043293 0.57318472 0.574041  ],[0.40475204 0.40415027 0.40373066 0.40903685 0.42764315],[0.33518848 0.33498074 0.33379464 0.34080661 0.36244707],[3.37501733 3.37691458 3.38993924 3.44493508 3.4940295 ]
79,"[1.97189677e-10 3.89602085e-10 3.94063255e-10 3.63800974e-10
 3.73858739e-10]",[0.11221519 0.11245739 0.11312581 0.11542523 0.11679673],[1.74559314 1.88186175 1.88630578 1.87746533 1.87685154],[0.56357081 0.56380233 0.56420597 0.56537872 0.56704515],[0.4615911  0.46155435 0.46133381 0.46547689 0.47336291],[0.3747479  0.37454305 0.37405091 0.378746   0.38453807],[3.37409132 3.37604248 3.38852913 3.42717331 3.44287719]
80,"[4.00815319e-10 7.93773715e-10 8.18039412e-10 8.45494271e-10
 9.95139166e-10]",[0.12325517 0.1234013  0.12363732 0.12129796 0.11572544],[1.95507491 2.0257591  2.0298793  2.06247424 2.12326948],[0.57441228 0.57509972 0.57488748 0.57188841 0.57184102],[0.50024938 0.50085565 0.50108681 0.49181479 0.46991837],[0.40899783 0.40924252 0.40935816 0.39762954 0.37389162],[3.62944749 3.63140827 3.6385992  3.58478667 3.45299071]
81,"[4.55006036e-10 9.05299060e-10 9.57800334e-10 1.02374702e-09
 1.14325724e-09]",[0.09856855 0.09836861 0.09692852 0.09472535 0.09684732],[2.35285822 2.4743175  2.52166345 2.584172   2.51435131],[0.56835418 0.56901797 0.57293897 0.5732668  0.57212947],[0.37651539 0.37616797 0.37411349 0.37162759 0.37871373],[0.2952812  0.29481574 0.29264048 0.29278079 0.2946971 ],[3.46807768 3.4677227  3.46655494 3.47929634 3.50571459]
82,"[5.43111458e-10 1.08288910e-09 1.15700188e-09 1.21775192e-09
 1.25729872e-09]",[0.09867413 0.09854079 0.09745933 0.09453531 0.09327113],[2.48736467 2.59576947 2.63199694 2.69945996 2.69150864],[0.58107585 0.58104476 0.5818708  0.57939655 0.57590407],[0.41319031 0.41236391 0.40789118 0.39640391 0.39332778],[0.36140097 0.36080608 0.35725241 0.34646915 0.34055451],[3.44334732 3.44186567 3.43346051 3.42296384 3.43811155]
83,"[3.48703666e-10 6.93972246e-10 7.33859579e-10 7.61980204e-10
 8.02524001e-10]",[0.10742201 0.1073104  0.10615241 0.10290688 0.10153178],[2.15012481 2.26788871 2.30198832 2.36391094 2.3523833 ],[0.57543593 0.57543414 0.57679593 0.57832499 0.57248996],[0.43303586 0.4320385  0.42769802 0.41597946 0.41525932],[0.35060851 0.35015171 0.34626162 0.3380922  0.34047686],[3.45000737 3.44807749 3.43626915 3.40933477 3.4051688 ]
84,"[4.77218564e-10 9.50131359e-10 1.00715874e-09 1.04991245e-09
 1.10253789e-09]",[0.10064895 0.10066503 0.10047909 0.10044773 0.10129094],[2.36083237 2.46986452 2.49170602 2.50557138 2.45709286],[0.57329404 0.57351637 0.57441948 0.57556011 0.57350779],[0.41312926 0.41254706 0.40972673 0.40562851 0.40870249],[0.33968058 0.33900479 0.33504121 0.32655502 0.32769645],[3.53524553 3.53554907 3.53810063 3.55942472 3.58439375]
85,"[3.60037598e-10 7.17953543e-10 7.68935769e-10 8.32851728e-10
 9.05027833e-10]",[0.11381876 0.11375308 0.11282739 0.10958669 0.10695995],[2.16920603 2.27370987 2.30596152 2.38216842 2.41525338],[0.58242793 0.5821862  0.58394147 0.58278735 0.58009864],[0.45664956 0.45632808 0.45316248 0.44668822 0.44290217],[0.37928857 0.37869466 0.37622423 0.37031445 0.36851635],[3.61544488 3.61655705 3.62376661 3.65073916 3.66383869]
86,"[2.03697836e-10 4.03075050e-10 4.13327204e-10 4.22033176e-10
 4.96758381e-10]",[0.13728191 0.13770564 0.13906042 0.13887911 0.13226007],[1.68456532 1.77409638 1.77022085 1.77901093 1.8381518 ],[0.57533006 0.57621304 0.57633547 0.57583472 0.57311071],[0.54218783 0.54239116 0.54496893 0.54256208 0.52737673],[0.46274146 0.46307704 0.46453794 0.46114643 0.44628527],[3.68005498 3.68460393 3.71084891 3.74679264 3.69000572]
87,"[2.14722093e-10 4.26576192e-10 4.46420327e-10 4.53081947e-10
 4.77948174e-10]",[0.12615518 0.12629022 0.1262019  0.12548261 0.12438348],[1.85103066 1.96331555 1.97590632 1.98741035 1.97813882],[0.58340339 0.58342305 0.58397996 0.5852057  0.58187377],[0.51422    0.51386938 0.51308248 0.50899013 0.50734578],[0.44386847 0.44347927 0.44161271 0.43477898 0.4353759 ],[3.74844034 3.75038936 3.76130213 3.77108024 3.72996589]
88,"[3.05552692e-10 6.07868782e-10 6.41193973e-10 6.58644273e-10
 6.85853034e-10]",[0.10860749 0.10853473 0.10755605 0.10488472 0.10390426],[2.11306224 2.23937199 2.27100477 2.32109413 2.29877424],[0.57813546 0.57774783 0.5792845  0.58084463 0.5764956 ],[0.45384216 0.45302394 0.44930647 0.43841701 0.43545449],[0.38132209 0.38071629 0.37685154 0.36439952 0.36181584],[3.53821483 3.53792507 3.53679951 3.54366077 3.54546745]
89,"[2.81717701e-10 5.58844898e-10 5.79537909e-10 5.73217623e-10
 5.98668779e-10]",[0.12403294 0.12403344 0.12333573 0.12092695 0.11929563],[1.87232021 1.96657111 1.98629583 2.02393339 2.02570327],[0.57382741 0.57428725 0.57406539 0.57522185 0.57414329],[0.47988545 0.47987665 0.47766178 0.47367921 0.47378537],[0.38688853 0.38658307 0.38455683 0.37875563 0.38147338],[3.61637988 3.61832383 3.63123999 3.67712011 3.6964925 ]
90,"[6.18900977e-10 1.23216966e-09 1.30414270e-09 1.32966378e-09
 1.33786841e-09]",[0.08682967 0.08673202 0.08601236 0.08528801 0.08734528],[2.76347034 2.89812917 2.93932027 2.97808636 2.88680669],[0.57385416 0.57454757 0.57386655 0.57474204 0.57179171],[0.36213724 0.36121549 0.35693052 0.35269829 0.35962307],[0.30814593 0.30738212 0.30269186 0.29452591 0.29913394],[3.14644155 3.14319976 3.12590124 3.12177855 3.2024217 ]
91,"[5.67016294e-10 1.13148163e-09 1.21509181e-09 1.29890033e-09
 1.35518160e-09]",[0.07672886 0.0765435  0.07528913 0.07290729 0.07366765],[2.85457138 3.04231111 3.11124637 3.21394343 3.1386736 ],[0.56199312 0.56173084 0.562864   0.5634701  0.56589413],[0.29861678 0.29742498 0.29065381 0.27905789 0.28592728],[0.23604466 0.23479974 0.2279729  0.21745321 0.22457703],[3.02837176 3.02521929 3.00822552 2.99885356 3.05964447]
92,"[1.97595657e-10 3.90498045e-10 3.95623653e-10 3.67559192e-10
 3.79495820e-10]",[0.11325594 0.11333039 0.11290563 0.11150734 0.11086906],[1.86928971 2.01297838 2.01791167 1.99116042 1.94633059],[0.56650919 0.56603631 0.5662872  0.56354077 0.56130491],[0.41297966 0.41311661 0.41380372 0.42358156 0.44524217],[0.33825588 0.33833473 0.33905103 0.34948109 0.36516479],[3.46116429 3.46088391 3.45942804 3.45783396 3.45598223]
93,"[3.18374704e-10 6.34381023e-10 6.76988722e-10 7.37527120e-10
 8.23944217e-10]",[0.11632196 0.11631365 0.11564198 0.11283867 0.11011414],[2.02384504 2.12745204 2.15508336 2.22350237 2.26128573],[0.57329072 0.57351054 0.57553207 0.57594913 0.57387938],[0.46945738 0.46854626 0.46526366 0.45599585 0.45016844],[0.36867735 0.3677851  0.36265888 0.35673255 0.35617428],[3.70078955 3.70128534 3.70237407 3.67870255 3.6252666 ]
94,"[2.44553145e-10 4.82962804e-10 4.86968621e-10 4.43406120e-10
 4.49754004e-10]",[0.11536114 0.11563628 0.11674537 0.12151736 0.12589564],[1.82548535 1.93830089 1.93152108 1.87086079 1.81123357],[0.56356239 0.56354892 0.56471501 0.56730203 0.56847813],[0.45494451 0.45514056 0.45659078 0.46496337 0.47441775],[0.36673965 0.3668528  0.3674004  0.37040453 0.3802294 ],[3.45489312 3.45786995 3.47786732 3.55185052 3.60069563]
95,"[2.80754714e-10 5.55324987e-10 5.65233566e-10 5.25598245e-10
 5.29171940e-10]",[0.11477583 0.11472608 0.11390136 0.11338511 0.11705144],[1.81956408 1.92497671 1.94745282 1.97931393 1.94911402],[0.56027459 0.56051232 0.56108226 0.56681003 0.57155673],[0.44979571 0.44968983 0.44742845 0.45446453 0.4698089 ],[0.35299313 0.35275002 0.35191029 0.35696656 0.37508102],[3.37883548 3.37688935 3.36618693 3.36268931 3.42145866]
96,"[2.68486148e-10 5.31874797e-10 5.46536273e-10 5.21581905e-10
 5.28048962e-10]",[0.14131055 0.1414919  0.14171932 0.1409288  0.13779461],[1.74064335 1.81049824 1.81156213 1.81121448 1.82420765],[0.57825586 0.57825415 0.57939494 0.57744722 0.57590807],[0.53680095 0.53680266 0.53685415 0.53605886 0.53070277],[0.44523836 0.44518035 0.44384086 0.43794178 0.43559649],[3.75591207 3.7577879  3.76897766 3.79141102 3.77295066]
97,"[3.07535643e-10 6.11128892e-10 6.39652387e-10 6.34656966e-10
 6.35462072e-10]",[0.10618688 0.10629771 0.10650638 0.10777744 0.10964883],[2.14765724 2.27711806 2.28985032 2.28597681 2.24772984],[0.57643519 0.57643248 0.57700976 0.5791015  0.57775044],[0.43482179 0.434178   0.43258624 0.4276253  0.42863447],[0.35146355 0.35097286 0.34820869 0.33979984 0.33654072],[3.57401223 3.57684423 3.59450088 3.64632763 3.67289127]
98,"[2.95937175e-10 5.89222756e-10 6.24746179e-10 6.52511821e-10
 6.87264889e-10]",[0.11368212 0.11338182 0.11087419 0.10269667 0.09714117],[2.07794573 2.19952645 2.25462127 2.40966788 2.48794637],[0.58011109 0.58039948 0.58085084 0.5800964  0.57856197],[0.45625733 0.45528924 0.44579594 0.41603627 0.39428845],[0.3736851  0.37247616 0.3640674  0.3376133  0.31919816],[3.68917581 3.68818    3.68052703 3.63885902 3.58796482]
99,"[4.65085228e-10 9.26360845e-10 9.83806948e-10 1.02171181e-09
 1.05420557e-09]",[0.0913919  0.09122827 0.0899307  0.08636756 0.08488057],[2.56310082 2.70942475 2.75760581 2.85437189 2.85385093],[0.58164519 0.58163823 0.58142141 0.58181897 0.57905791],[0.38440129 0.38339993 0.3758302  0.35444498 0.34518288],[0.31720095 0.31617631 0.30932616 0.28805419 0.27656163],[3.56816705 3.56615742 3.5528273  3.50784497 3.47816321]
100,"[5.29283852e-10 1.05206410e-09 1.10254466e-09 1.09161827e-09
 1.08010620e-09]",[0.09049062 0.0904155  0.08970151 0.08780037 0.0872146 ],[2.73839775 2.87912483 2.91631275 2.98104002 2.96283699],[0.5823439  0.58259384 0.58281909 0.58260438 0.58164269],[0.38067268 0.38007375 0.37464496 0.35891524 0.35234215],[0.31763111 0.31691723 0.31210496 0.29883677 0.29168999],[3.51036128 3.50930134 3.50247138 3.48501224 3.48308777]
101,"[4.56556139e-10 9.11033256e-10 9.78774298e-10 1.05573809e-09
 1.12121547e-09]",[0.07957703 0.07931575 0.07748177 0.07276665 0.07125133],[2.74382359 2.94699458 3.02461305 3.18322048 3.17971642],[0.57757505 0.5772688  0.57870379 0.57456377 0.57100993],[0.32036665 0.3191292  0.31055668 0.28872171 0.28568013],[0.26700911 0.26561441 0.25817097 0.24243141 0.24170403],[3.02256843 3.01656467 2.98082093 2.90423618 2.91559353]
102,"[1.99813090e-10 3.97247010e-10 4.17928717e-10 4.34989533e-10
 4.72003972e-10]",[0.10639915 0.10607491 0.10316933 0.0937962  0.08837031],[2.05642626 2.23854319 2.30231372 2.46770877 2.51976202],[0.58047938 0.58139755 0.58042817 0.57801627 0.57636244],[0.448593   0.44693688 0.43564852 0.39901946 0.37667184],[0.38067925 0.37932128 0.37068163 0.33876129 0.32070844],[3.54828654 3.54592678 3.52967718 3.46355214 3.40841386]
103,"[3.29964790e-10 6.56417517e-10 6.91334885e-10 6.93388658e-10
 6.88849194e-10]",[0.11143201 0.11114808 0.10881604 0.10104628 0.09528044],[2.20847161 2.33078956 2.38917303 2.56559044 2.68217512],[0.58553562 0.58552858 0.58544727 0.58417055 0.58101662],[0.46642361 0.46467572 0.45595787 0.42378071 0.39876177],[0.40303041 0.40147856 0.39248804 0.35929743 0.33343911],[3.68291656 3.68165843 3.67236403 3.624352   3.56721415]
104,"[3.58625841e-10 7.11956434e-10 7.39588608e-10 7.02471564e-10
 6.59444294e-10]",[0.10169091 0.10156847 0.10036437 0.09660978 0.09437073],[2.4453887  2.5887269  2.62799634 2.71099012 2.7170588 ],[0.58748886 0.58726948 0.58729927 0.58516693 0.5827456 ],[0.43262922 0.43172637 0.42691492 0.41109076 0.40265982],[0.37411571 0.37341297 0.36946236 0.35611157 0.34735861],[3.72421171 3.72446946 3.72535741 3.7174665  3.69200639]
105,"[2.98988829e-10 5.94352594e-10 6.23202739e-10 6.18339859e-10
 6.13155992e-10]",[0.09436951 0.09413931 0.09223621 0.08676817 0.08441897],[2.40395452 2.59082439 2.64791413 2.76562394 2.75933019],[0.58139204 0.58114026 0.58155624 0.58072921 0.5783427 ],[0.39998458 0.39868494 0.39077637 0.36849304 0.35804615],[0.34434197 0.3432923  0.33726532 0.31866099 0.30938984],[3.56187913 3.56085187 3.55418092 3.5307536  3.51044252]
