epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
58,"[3.53881842e-11 7.76139150e-11 1.17624527e-10 1.21270837e-10
 5.64602451e-11]",[0.10565798 0.11404229 0.12107432 0.11161096 0.11971483],[1.34968512 1.67100152 1.78484596 1.85872586 1.51974569],[0.57464922 0.57509576 0.57622974 0.57419108 0.57554759],[0.44079822 0.46282476 0.47574292 0.45569012 0.47531659],[0.36825751 0.38535159 0.39583632 0.37977095 0.39488949],[3.46943932 3.49242261 3.51261859 3.48446898 3.51007463]
59,"[2.08819561e-11 5.00464261e-11 8.01139946e-11 7.59535839e-11
 3.82904796e-11]",[0.12656484 0.12897152 0.1302515  0.12914752 0.12926485],[1.00625204 1.31529664 1.46578435 1.45239531 1.22136903],[0.57358107 0.57289313 0.5747559  0.57311547 0.57428828],[0.52585884 0.5274717  0.52884541 0.52702711 0.52874031],[0.45795861 0.45850576 0.45903961 0.45830704 0.4590024 ],[3.5111229  3.51550082 3.5219832  3.51374109 3.52092468]
60,"[3.50069556e-11 7.44912252e-11 1.04357145e-10 1.18140430e-10
 5.08423682e-11]",[0.09409344 0.10129281 0.10936483 0.09907717 0.10765411],[1.29189014 1.6192085  1.70367469 1.83683433 1.41890304],[0.57177256 0.57248604 0.57379247 0.57199586 0.5733833 ],[0.40538313 0.43232113 0.46159957 0.42192425 0.45752883],[0.34507202 0.36789054 0.39409712 0.35932908 0.39034441],[3.354707   3.39297298 3.43125282 3.37930157 3.42599495]
61,"[1.93386664e-11 4.66648666e-11 7.52005426e-11 7.06503761e-11
 3.59097107e-11]",[0.12635657 0.12841112 0.12927466 0.12878761 0.1282977 ],[0.99723278 1.31529363 1.47535269 1.45654796 1.22088895],[0.57531677 0.57412427 0.57396714 0.57385831 0.57352469],[0.52750161 0.52789284 0.52860601 0.52774677 0.52856996],[0.47452019 0.47543178 0.47650851 0.47516425 0.47646635],[3.51630544 3.51807223 3.52162196 3.51728789 3.52100105]
62,"[1.76685813e-11 4.25851244e-11 6.86127143e-11 6.44952847e-11
 3.27621441e-11]",[0.12658676 0.12919615 0.13057609 0.12947343 0.12943373],[0.96009907 1.27450215 1.43495262 1.41672434 1.18065974],[0.57333091 0.5726664  0.57217795 0.57268182 0.57288289],[0.52996841 0.53150151 0.53349377 0.53070863 0.533154  ],[0.47285463 0.47414662 0.47579345 0.47369511 0.47530367],[3.48785466 3.49257239 3.5001636  3.49061718 3.49890846]
63,"[2.04820316e-11 4.93722771e-11 7.94936088e-11 7.47763696e-11
 3.79639043e-11]",[0.11951916 0.1211962  0.12185556 0.1215843  0.12099348],[0.99687145 1.32542221 1.49623714 1.4715089  1.23015757],[0.5711294  0.57006756 0.57095794 0.57070999 0.57031447],[0.50723637 0.50689479 0.50797305 0.5073012  0.50765557],[0.4523777  0.45242895 0.45316271 0.45245298 0.45303081],[3.45467596 3.45284938 3.45323048 3.45329981 3.45299049]
64,"[3.04409881e-11 6.82119486e-11 1.03535796e-10 1.05927646e-10
 4.97787542e-11]",[0.10476421 0.10949858 0.11303461 0.10845217 0.11207231],[1.18439874 1.50661623 1.64085893 1.68572129 1.36533633],[0.56914242 0.57140055 0.57002953 0.5705006  0.57093848],[0.44886834 0.46265536 0.47339779 0.45798831 0.47196212],[0.38532373 0.39632891 0.40473226 0.39240311 0.4038138 ],[3.47546799 3.48759889 3.49779983 3.48346483 3.49655062]
65,"[7.96051828e-11 1.60541088e-10 2.23420813e-10 2.58760882e-10
 1.08399224e-10]",[0.07637536 0.08139494 0.08854251 0.07953187 0.08723874],[1.95999855 2.33547467 2.41072918 2.61920371 2.06045216],[0.57590952 0.57609645 0.57516511 0.57589551 0.57520222],[0.30673942 0.32921775 0.35758729 0.32023112 0.35326304],[0.2406369  0.26299802 0.28567246 0.25544909 0.28216385],[3.11571045 3.19716833 3.29151653 3.16617025 3.27834898]
66,"[2.31202539e-11 5.22543390e-11 7.91648034e-11 8.09672775e-11
 3.81068977e-11]",[0.08917111 0.09265696 0.09572844 0.09205753 0.09469479],[1.02464149 1.38444677 1.57307197 1.58887697 1.24289788],[0.55887043 0.55803273 0.55834584 0.55825904 0.55791523],[0.38622326 0.39542121 0.40411426 0.39182611 0.40348169],[0.32403635 0.33060456 0.33727413 0.32820217 0.33645156],[3.17613759 3.18229431 3.19205315 3.17978534 3.19041799]
67,"[2.02108449e-11 4.54636688e-11 6.84900221e-11 7.05712853e-11
 3.29960450e-11]",[0.08991569 0.09305494 0.09555311 0.0926934  0.09451599],[0.97379537 1.31772266 1.4974545  1.5234286  1.17196045],[0.56185107 0.56210384 0.56189572 0.56232877 0.56184839],[0.39873653 0.40743463 0.41632967 0.40418211 0.41511987],[0.35297831 0.35984032 0.36693604 0.35736951 0.36599124],[3.1290629  3.12406806 3.12409152 3.12541306 3.12363836]
68,"[3.06567439e-11 6.85406103e-11 1.03551090e-10 1.06547135e-10
 4.98275846e-11]",[0.0811761  0.08407259 0.08629753 0.08351348 0.08560409],[1.21151596 1.61844135 1.82449783 1.85675245 1.44706836],[0.56343906 0.56318623 0.56438312 0.56385987 0.5641205 ],[0.3477134  0.35730556 0.36681332 0.35397279 0.36588354],[0.29938524 0.30758001 0.31577416 0.30447543 0.31482428],[3.23514689 3.24925709 3.25958957 3.24456136 3.25848197]
69,"[1.53022154e-11 3.64198725e-11 5.80523765e-11 5.53969798e-11
 2.77557865e-11]",[0.11089067 0.11272036 0.1133665  0.11328557 0.11230006],[0.88569191 1.20752694 1.38792812 1.37249549 1.10041102],[0.56884177 0.56898459 0.56673923 0.56870937 0.56649536],[0.48380898 0.48278651 0.48337326 0.48324655 0.48328591],[0.41519292 0.4149569  0.41659965 0.41487891 0.41619822],[3.37401143 3.36597461 3.36166606 3.36852015 3.36195055]
70,"[1.13637726e-10 2.05125901e-10 2.50437654e-10 3.45192067e-10
 1.23631358e-10]",[0.05972865 0.07039718 0.08327691 0.06635332 0.08134517],[2.29640939 2.61961015 2.53715921 3.01690104 2.18362272],[0.56638403 0.56582994 0.56593094 0.56545537 0.56614339],[0.21542067 0.25161444 0.29577904 0.23703771 0.28931982],[0.1502501  0.17626632 0.21326276 0.16575747 0.20812329],[2.92096241 3.07707773 3.22341817 3.02123123 3.20508877]
71,"[4.61665460e-11 9.01754274e-11 1.16045895e-10 1.47569990e-10
 5.71388088e-11]",[0.07050393 0.07831158 0.08786366 0.07559341 0.08608241],[1.44950256 1.81114878 1.88441162 2.11455491 1.52831844],[0.55813746 0.55782349 0.55524648 0.55717533 0.55575956],[0.28121049 0.31477013 0.35402738 0.30174835 0.34915586],[0.22547741 0.25039017 0.28298082 0.24076183 0.27825047],[3.11098526 3.17627137 3.2432031  3.15265468 3.23405208]
72,"[1.63557573e-11 3.90273098e-11 6.23425858e-11 5.93113137e-11
 2.97995467e-11]",[0.10478001 0.10586885 0.10625261 0.10652556 0.10531612],[0.86114064 1.18286873 1.37166998 1.34697164 1.08055012],[0.56112051 0.56035668 0.559616   0.55912886 0.55889119],[0.45831664 0.45521257 0.45469649 0.45616302 0.45444379],[0.38747723 0.38367131 0.38165774 0.38492857 0.38168363],[3.32366116 3.31306757 3.31034156 3.31615482 3.31007056]
73,"[2.48000973e-11 5.61968611e-11 8.68590301e-11 8.68643376e-11
 4.16353021e-11]",[0.09369275 0.09409752 0.09504172 0.09450661 0.09426203],[1.07811223 1.43723044 1.64664054 1.63889553 1.30495683],[0.56460955 0.56317361 0.56197283 0.56368263 0.56223855],[0.40766809 0.4062037  0.40917913 0.40630855 0.40869729],[0.34594708 0.34677544 0.34709841 0.3473975  0.34682858],[3.25682068 3.23475645 3.23634533 3.24069122 3.23406182]
74,"[1.44989490e-11 3.44507835e-11 5.47255456e-11 5.24416106e-11
 2.61814928e-11]",[0.11235036 0.11321418 0.11298299 0.11418968 0.11196569],[0.85849241 1.17790321 1.36827729 1.33810655 1.07850572],[0.568653   0.56771552 0.56751441 0.56797009 0.56701814],[0.48857116 0.48408053 0.48166998 0.48553673 0.4818486 ],[0.42277555 0.41943863 0.41863449 0.4203785  0.41848624],[3.35517766 3.33330802 3.31593232 3.34075354 3.31790585]
75,"[1.72086093e-11 3.92111076e-11 6.03555940e-11 6.05386357e-11
 2.89717396e-11]",[0.10261766 0.1047021  0.10555971 0.10500118 0.10459352],[0.93240402 1.2524656  1.42643187 1.43835719 1.12282601],[0.56711744 0.56486948 0.56396757 0.56614759 0.56300959],[0.45250285 0.45413107 0.45538007 0.45362174 0.45509272],[0.39203145 0.39352896 0.39447647 0.39307091 0.39427908],[3.26417179 3.24746475 3.23720594 3.25290737 3.23804115]
76,"[3.60064668e-11 8.43368329e-11 1.36570399e-10 1.28648544e-10
 6.49891782e-11]",[0.12132339 0.1254472  0.12832666 0.12460468 0.12751925],[1.31489023 1.63949635 1.78656288 1.77453164 1.54997253],[0.57612048 0.57588915 0.57463279 0.57658884 0.57545131],[0.44386494 0.44522219 0.44326615 0.44556335 0.44399693],[0.33668804 0.33436944 0.32836439 0.33552736 0.329594  ],[3.6195755  3.63246692 3.64687346 3.62767229 3.64481963]
77,"[1.71987924e-11 4.12808994e-11 6.62289748e-11 6.26130878e-11
 3.16423973e-11]",[0.1159645  0.11734844 0.11788714 0.11796239 0.11689626],[0.90669209 1.22978988 1.41313329 1.37978372 1.13730607],[0.56510958 0.56646119 0.56672307 0.56530577 0.56695942],[0.50014189 0.49863245 0.4983252  0.49901791 0.49845079],[0.44171129 0.43958811 0.43811679 0.44037114 0.4383049 ],[3.39778116 3.38861555 3.38517811 3.39137819 3.3851833 ]
78,"[1.63925293e-11 3.89264114e-11 6.18710708e-11 5.92608573e-11
 2.95945927e-11]",[0.11424502 0.11569312 0.11626193 0.11632605 0.1152181 ],[0.90828397 1.22679087 1.40234734 1.38674369 1.1216788 ],[0.5715827  0.57152156 0.57175815 0.57247405 0.57202581],[0.49506947 0.49382736 0.49343326 0.49418083 0.49308665],[0.43578346 0.43415321 0.432938   0.43464313 0.43306713],[3.40525076 3.3969111  3.39557013 3.39926931 3.39516121]
79,"[7.14650195e-11 1.46586583e-10 2.00277644e-10 2.35412729e-10
 9.77666534e-11]",[0.07462124 0.0794785  0.08689898 0.07767887 0.08546542],[1.93783978 2.35841378 2.41655347 2.66269201 2.04735169],[0.57685892 0.57684714 0.57864951 0.57727093 0.57864986],[0.28675453 0.30877339 0.33666274 0.30042045 0.33312747],[0.22382185 0.2420641  0.26352896 0.235285   0.260406  ],[3.29033155 3.34785713 3.42734256 3.32489653 3.41515541]
80,"[3.47167525e-10 6.12516875e-10 6.91693536e-10 1.04321571e-09
 3.47018051e-10]",[0.05412928 0.06187983 0.07373487 0.05874411 0.07178736],[3.38372077 3.54012003 3.20922911 3.91732407 2.96372497],[0.57476951 0.57633802 0.57750704 0.57657821 0.57779995],[0.19985487 0.23928966 0.30074227 0.22283741 0.29171462],[0.16332413 0.19483316 0.24360517 0.1819842  0.23588496],[2.81277689 2.99465157 3.19669531 2.92559421 3.16995606]
81,"[8.43834134e-10 1.35443543e-09 1.31059891e-09 2.39944791e-09
 6.74162189e-10]",[0.05387928 0.06384035 0.08032609 0.05971438 0.07756888],[3.96012964 3.69458586 3.06693659 4.0422062  3.00104726],[0.5700051  0.57090643 0.57368893 0.57176285 0.57281229],[0.20218018 0.25385988 0.33836142 0.23225894 0.32535055],[0.18749362 0.22711337 0.29191513 0.21094792 0.28168378],[2.75624574 2.95532842 3.1970718  2.87849596 3.16286661]
82,"[1.23204868e-10 2.50762158e-10 3.48261259e-10 4.03142792e-10
 1.69218495e-10]",[0.07420216 0.07999158 0.08511836 0.07802479 0.08440656],[1.97109539 2.27113691 2.32401203 2.49204117 2.04609487],[0.56242939 0.56264756 0.56379816 0.56126469 0.5644697 ],[0.288583   0.31352768 0.33998671 0.30490384 0.33696877],[0.21878451 0.23947908 0.25801907 0.23226701 0.25565767],[3.11385632 3.21257015 3.3058303  3.17748938 3.29382011]
83,"[1.90326559e-10 4.10896656e-10 6.04574682e-10 6.46472040e-10
 2.91681051e-10]",[0.07235454 0.07662349 0.08039303 0.07517794 0.07987456],[2.34009981 2.65288448 2.71237968 2.83876485 2.46459393],[0.56167247 0.56145097 0.56116343 0.56027936 0.56117601],[0.28818861 0.30739091 0.32353824 0.30093633 0.32144978],[0.21543282 0.22628913 0.23408622 0.2226343  0.23318644],[3.30490807 3.37733592 3.42939571 3.35314763 3.42406424]
84,"[2.87644164e-11 6.84340610e-11 1.09487029e-10 1.04068777e-10
 5.23043001e-11]",[0.12253366 0.1221768  0.12036982 0.12309469 0.12011393],[0.95057609 1.23045072 1.38395048 1.33877534 1.16414872],[0.55274308 0.55387064 0.55387774 0.55309988 0.55361018],[0.51439785 0.51047077 0.50449475 0.51198883 0.5056586 ],[0.44532582 0.44247305 0.43802905 0.44361329 0.4387915 ],[3.29065374 3.30513091 3.32365527 3.29958965 3.32080182]
85,"[5.48248947e-11 1.05580723e-10 1.54314931e-10 1.71925090e-10
 7.36806304e-11]",[0.09599315 0.10776303 0.11343118 0.10412868 0.11300356],[1.44672897 1.66790678 1.76580581 1.86470992 1.51367963],[0.5628662  0.56348083 0.56416181 0.56320291 0.56434969],[0.39749417 0.4384737  0.45530579 0.42521073 0.45496631],[0.3054534  0.33986016 0.3549205  0.32819406 0.35499211],[3.50316418 3.5590262  3.59643543 3.54122408 3.59244577]
86,"[2.12150140e-10 3.06861671e-10 2.59494361e-10 5.67143300e-10
 1.35619952e-10]",[0.05466643 0.06693531 0.08817768 0.06178226 0.08460375],[2.63206885 2.64079088 2.18259134 3.09965564 1.95036401],[0.56476982 0.56564505 0.56915752 0.56520558 0.56894616],[0.20620135 0.26965032 0.3746619  0.24267672 0.35845302],[0.17321751 0.22294331 0.30389691 0.20202038 0.29114721],[2.98691959 3.17162704 3.34741011 3.10362824 3.32699752]
87,"[4.19851718e-10 7.01354164e-10 7.29133461e-10 1.22156727e-09
 3.70513674e-10]",[0.05239133 0.06208607 0.07679407 0.05816398 0.07441143],[3.4652481  3.45432313 2.97567397 3.85585266 2.79264482],[0.56978296 0.5704695  0.57252595 0.57068709 0.57180005],[0.18133297 0.22768121 0.29384552 0.208817   0.28367025],[0.11583427 0.14654689 0.1930644  0.13399466 0.18557091],[2.59697318 2.85639153 3.17334199 2.75516748 3.12972556]
88,"[2.45462627e-11 5.60778462e-11 8.56756578e-11 8.65728662e-11
 4.12040954e-11]",[0.11223411 0.11434812 0.11546643 0.1144005  0.11465963],[0.92021331 1.21012184 1.36330114 1.3461774  1.11734268],[0.54759848 0.54948029 0.55023673 0.54879422 0.55001893],[0.47649909 0.47802172 0.47939515 0.47774752 0.47941489],[0.40112351 0.40224972 0.40448344 0.4019633  0.40412265],[3.31324101 3.33539209 3.36236192 3.32701392 3.35830726]
89,"[2.06913009e-11 4.79751865e-11 7.45074420e-11 7.36607668e-11
 3.57491112e-11]",[0.11584219 0.11706041 0.11708169 0.1176049  0.11631142],[0.83461926 1.11197998 1.26865647 1.2404151  1.02951179],[0.55149607 0.55173494 0.55143271 0.55222838 0.55216665],[0.49233695 0.49195568 0.49211666 0.49169116 0.49214541],[0.41571633 0.41674421 0.41867277 0.41621328 0.41826292],[3.30402402 3.31571413 3.33263491 3.31104631 3.32992124]
90,"[2.55333557e-11 5.74041156e-11 8.63890624e-11 8.91280631e-11
 4.16273421e-11]",[0.10069936 0.10365777 0.10600032 0.10327926 0.10507008],[0.99635632 1.32032548 1.48670295 1.48739539 1.20243945],[0.5487033  0.55104859 0.55448833 0.55011925 0.55307171],[0.42817703 0.43541735 0.44287062 0.43231917 0.44151241],[0.36786099 0.37323177 0.38048256 0.37113939 0.37948178],[3.35996528 3.38404715 3.41060745 3.37518878 3.40679823]
91,"[1.74688828e-11 4.10989707e-11 6.45870916e-11 6.27889699e-11
 3.09471944e-11]",[0.11475002 0.11579725 0.11585286 0.11652593 0.11493616],[0.80580493 1.097268   1.2704808  1.23093011 1.01686616],[0.55155843 0.55205839 0.55377287 0.5508064  0.55323907],[0.49422876 0.49232883 0.49129674 0.49305121 0.49133683],[0.42955284 0.42876154 0.42885874 0.42891661 0.42887043],[3.31924351 3.32546271 3.33609638 3.3228704  3.3342457 ]
92,"[2.93762355e-10 4.41059342e-10 3.88923655e-10 8.02986046e-10
 2.02554032e-10]",[0.05363559 0.06617569 0.08832466 0.0609003  0.08451181],[3.03573952 3.00898406 2.46616528 3.45809737 2.27906567],[0.56194289 0.56358414 0.56700397 0.56265387 0.56632149],[0.1919841  0.25166131 0.35028858 0.2268655  0.33405646],[0.13258692 0.17374491 0.24084775 0.15684909 0.22977341],[2.70424689 2.98220007 3.31654414 2.87372715 3.27149072]
93,"[3.43910586e-11 7.52185200e-11 1.19687475e-10 1.17125828e-10
 5.68318196e-11]",[0.11131494 0.11710914 0.11820638 0.11593089 0.11792785],[1.19137913 1.46819644 1.61875152 1.62382462 1.36621873],[0.56509284 0.56766315 0.56834575 0.56719933 0.56812476],[0.47321422 0.4914752  0.49368038 0.48656597 0.49422222],[0.40537562 0.4219178  0.42528462 0.41742655 0.4261285 ],[3.51203003 3.55367319 3.57134251 3.54097507 3.57091048]
94,"[2.12132570e-11 5.05359271e-11 8.22377577e-11 7.67025310e-11
 3.91469513e-11]",[0.11921683 0.12079367 0.12089753 0.12123097 0.12017999],[0.94527626 1.25512794 1.43425173 1.39015019 1.17755494],[0.56079058 0.56261683 0.56449755 0.56216286 0.56448849],[0.50538128 0.50594752 0.50420804 0.50571158 0.50460443],[0.44068212 0.44118079 0.43768317 0.4413626  0.43834069],[3.47909074 3.48683721 3.5002989  3.48350687 3.49805014]
95,"[1.51793675e-10 2.28391881e-10 1.97722622e-10 4.15813332e-10
 1.03563156e-10]",[0.05096063 0.0631264  0.08510461 0.05804434 0.08112285],[2.44313105 2.58233927 2.15466008 3.09431405 1.87546868],[0.56120113 0.56294249 0.5643983  0.56218475 0.56453952],[0.17598372 0.23208309 0.33191164 0.20757077 0.31557707],[0.13761365 0.18320642 0.26101158 0.16386526 0.24745277],[2.84814096 3.09359251 3.35603632 3.00112324 3.32235603]
96,"[3.21249402e-11 7.02147854e-11 1.05741776e-10 1.09873922e-10
 5.08107253e-11]",[0.11013078 0.11551518 0.11987056 0.1142083  0.11877877],[1.17882195 1.46807472 1.58550933 1.63398046 1.33507345],[0.56501086 0.56572284 0.56642546 0.56477433 0.56594622],[0.44398579 0.46136491 0.47488528 0.45576474 0.47349779],[0.35817197 0.37702643 0.3926339  0.37040666 0.39091811],[3.54700607 3.56962138 3.58900867 3.56183681 3.58664005]
97,"[1.85065079e-11 4.37956366e-11 6.92826142e-11 6.67636453e-11
 3.31648954e-11]",[0.12514257 0.12777198 0.1292007  0.12798658 0.12807672],[0.8662404  1.14756783 1.29428765 1.27521613 1.06349713],[0.56201074 0.56436774 0.56369752 0.56366816 0.56416863],[0.52281288 0.52422977 0.52643774 0.5236713  0.52610433],[0.44875709 0.44983064 0.45063394 0.44947196 0.45062459],[3.46965342 3.47699118 3.4881467  3.4740377  3.48630823]
98,"[2.22819296e-11 5.31232997e-11 8.48709892e-11 8.07500867e-11
 4.05643350e-11]",[0.12306118 0.12435617 0.1246392  0.12483626 0.12386368],[0.94125967 1.23924082 1.39570429 1.36559971 1.15783463],[0.55886267 0.55913081 0.5583636  0.55865261 0.55863647],[0.51316725 0.51272494 0.51318523 0.51271711 0.51309252],[0.43231165 0.43289946 0.43427335 0.43267073 0.43409366],[3.45763867 3.45804309 3.46103085 3.45767712 3.4603871 ]
99,"[8.96980709e-11 1.94893202e-10 2.83177849e-10 3.06384039e-10
 1.37095390e-10]",[0.07026334 0.07394062 0.07885286 0.0726354  0.07794175],[1.95073181 2.41140158 2.53298148 2.67837579 2.16327385],[0.56464512 0.56446579 0.56559733 0.56469567 0.56513096],[0.2842359  0.30160885 0.32531369 0.29502314 0.32155472],[0.2241865  0.24054745 0.26066265 0.23432744 0.25772558],[3.31938552 3.37042431 3.42639515 3.35156265 3.4185239 ]
100,"[2.22952621e-10 3.52739575e-10 3.54103019e-10 6.26869743e-10
 1.79876819e-10]",[0.04514415 0.05512424 0.06978589 0.05108048 0.06751441],[2.86801105 3.07033306 2.7341331  3.60510128 2.38008084],[0.55527954 0.55790613 0.55961739 0.55719199 0.55936638],[0.14954864 0.19415943 0.264826   0.17552536 0.25421446],[0.11443053 0.15034566 0.20699411 0.13538063 0.19800041],[2.69560985 2.92585503 3.14548478 2.84122726 3.11974188]
101,"[1.12831578e-10 2.08382411e-10 2.39784289e-10 3.49419422e-10
 1.20513377e-10]",[0.06247649 0.07098993 0.08358414 0.06769712 0.08134852],[2.04074647 2.34503086 2.23153369 2.68312533 1.92887108],[0.55245393 0.55271134 0.55745637 0.55295739 0.55650838],[0.22293394 0.25871801 0.31111814 0.2452331  0.30244147],[0.16725402 0.19548683 0.23716191 0.18411813 0.23041724],[3.14167645 3.26451006 3.39170746 3.21977271 3.37439617]
102,"[1.85096650e-11 4.39849163e-11 6.97151820e-11 6.69666065e-11
 3.33696202e-11]",[0.11523023 0.11737607 0.11866156 0.11764802 0.11761734],[0.84446383 1.12936984 1.2782201  1.26834053 1.0358578 ],[0.55352007 0.55161327 0.5525932  0.55210868 0.55135764],[0.49116133 0.49217322 0.49384384 0.4916207  0.49315778],[0.41318511 0.41327175 0.4143102  0.41301457 0.41387481],[3.3396545  3.33463166 3.33393955 3.33603751 3.33369251]
103,"[2.16128976e-11 5.09397408e-11 8.02134338e-11 7.77715412e-11
 3.84230625e-11]",[0.10579704 0.10675064 0.10706845 0.10722496 0.10633559],[0.93853288 1.25991155 1.43157736 1.41864139 1.15234532],[0.55498918 0.55559144 0.55724501 0.55612224 0.5572118 ],[0.45329137 0.45234559 0.45250451 0.45233011 0.4523202 ],[0.37438357 0.3737217  0.37418574 0.3737362  0.37404197],[3.27742616 3.26665793 3.2597841  3.27016483 3.26037483]
104,"[2.08388017e-11 4.46967801e-11 6.37753302e-11 7.06258839e-11
 3.09648908e-11]",[0.08847978 0.09418663 0.09990194 0.09282819 0.0983155 ],[0.96683115 1.27744628 1.41019735 1.49014824 1.11021545],[0.55320275 0.5534599  0.55398182 0.55398617 0.55375192],[0.39099301 0.41116347 0.43379656 0.40373641 0.43069275],[0.35294673 0.36970121 0.38781659 0.36365835 0.38532859],[3.28352146 3.29715886 3.31475244 3.29192471 3.31202007]
105,"[2.23576286e-11 5.33377362e-11 8.52576834e-11 8.10590126e-11
 4.07467832e-11]",[0.10818296 0.10922674 0.10977128 0.10964441 0.10901948],[0.94952183 1.25767695 1.4095843  1.41376706 1.14636377],[0.55492792 0.55564195 0.55587122 0.55516745 0.55530041],[0.45933971 0.45793707 0.45779298 0.45826802 0.45738154],[0.37801762 0.3754809  0.37397322 0.37622681 0.37419514],[3.29040745 3.27705603 3.26797264 3.28145269 3.26884991]
