mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[1.68216013e-08 2.70833902e-08 3.56426166e-08 3.29017688e-08
 2.45100264e-08]","[5.64019916e-06 8.69052976e-06 1.09127179e-05 1.07269636e-05
 7.55396949e-06]","[3.18118466e-11 7.55253074e-11 1.19087411e-10 1.15067747e-10
 5.70624550e-11]",[0.02910872 0.02154429 0.01270812 0.02434893 0.01403982],[0.85415981 0.82076897 0.78073545 0.83327382 0.78675337],"[5.64022424e-06 8.69057196e-06 1.09127761e-05 1.07270140e-05
 7.55400925e-06]",[0.02109375 0.02083333 0.02070312 0.02109375 0.02057292],"[8.87113168e-12 2.09913064e-11 3.29144395e-11 3.20262250e-11
 1.57864624e-11]",[0.64745838 0.64837148 0.64827054 0.64813724 0.64836734],"[7.09734338e-12 1.67821017e-11 2.63238336e-11 2.56083087e-11
 1.26237702e-11]",[0.51799867 0.51835916 0.51846442 0.51825336 0.5184721 ],"[1.36917324e-12 3.21453057e-12 5.02671596e-12 4.91581218e-12
 2.41081095e-12]",[0.09992893 0.0992892  0.09900433 0.09948475 0.09901465],"[5.30223348e-13 1.24108759e-12 1.96041860e-12 1.89777243e-12
 9.37877075e-13]",[0.03869828 0.03833424 0.03861167 0.03840656 0.03851964],"[2.48362464e-14 6.09745318e-14 1.02273326e-13 9.15610363e-14
 4.84823850e-14]",[0.00181267 0.00188336 0.00201434 0.00185299 0.00199122],332
"[-2.48779693e-09 -7.73290701e-09 -1.55122477e-08 -7.74659998e-09
 -1.01324605e-08]","[7.46023092e-06 1.14419202e-05 1.42833085e-05 1.41480296e-05
 9.89611364e-06]","[5.56550453e-11 1.30917537e-10 2.04012902e-10 2.00166743e-10
 9.79330653e-11]",[0.09760243 0.10297836 0.10758742 0.10113148 0.1070272 ],[1.15985359 1.15565882 1.15075923 1.15722483 1.15151187],"[7.46023133e-06 1.14419228e-05 1.42833169e-05 1.41480318e-05
 9.89611883e-06]",[0.02154948 0.0219401  0.0218099  0.0219401  0.02167969],"[1.46322927e-11 3.48610597e-11 5.50592342e-11 5.30556194e-11
 2.63803340e-11]",[0.62797678 0.63268152 0.63709443 0.63102596 0.63651601],"[1.09824892e-11 2.57550701e-11 3.99724472e-11 3.94248368e-11
 1.92003759e-11]",[0.4713375  0.46742001 0.46252411 0.46890595 0.4632749 ],"[2.73960638e-12 6.24799888e-12 9.41132226e-12 9.66192901e-12
 4.53982574e-12]",[0.11757619 0.11339281 0.1088991  0.11491578 0.10953886],"[1.22542176e-12 2.93496409e-12 4.74562601e-12 4.45096872e-12
 2.26310374e-12]",[0.05259165 0.05326567 0.05491199 0.05293835 0.05460514],"[1.82059251e-14 4.27832315e-14 6.90662946e-14 6.52223332e-14
 3.28969742e-14]",[0.00078135 0.00077646 0.00079917 0.00077573 0.00079375],333
"[-1.66207318e-08 -2.23293126e-08 -2.30536307e-08 -2.90828345e-08
 -1.64823535e-08]","[4.83823295e-06 7.43930261e-06 9.32915675e-06 9.18879281e-06
 6.45855661e-06]","[2.34084981e-11 5.53432233e-11 8.70331656e-11 8.44339134e-11
 4.17129535e-11]","[-5.72831604e-05  8.27184109e-03  1.84061640e-02  5.14041080e-03
  1.68679482e-02]",[0.1146051  0.13204047 0.15453575 0.12536144 0.15100158],"[4.83826150e-06 7.43933612e-06 9.32918523e-06 9.18883884e-06
 6.45857765e-06]",[0.02311198 0.02298177 0.02324219 0.02376302 0.02311198],"[5.59531602e-12 1.33026894e-11 2.09926676e-11 2.02585446e-11
 1.00582410e-11]",[0.60660678 0.6090943  0.60958721 0.60838659 0.6096852 ],"[4.13140129e-12 9.75800208e-12 1.53222428e-11 1.48930735e-11
 7.34544238e-12]",[0.44789892 0.44679262 0.44492884 0.44725554 0.44524759],"[1.07127154e-12 2.52001931e-12 3.97414346e-12 3.84885052e-12
 1.90271095e-12]",[0.1161401  0.11538489 0.11540158 0.11558525 0.11533376],"[8.07869484e-13 1.86155908e-12 2.89755796e-12 2.86238200e-12
 1.38885985e-12]",[0.08758381 0.08523577 0.08413958 0.08596051 0.08418642],"[2.14271018e-14 4.91934322e-14 7.72955561e-14 7.56518005e-14
 3.69680850e-14]",[0.00232298 0.00225243 0.00224452 0.00227191 0.00224084],334
"[6.10092026e-09 6.01521319e-09 2.47677518e-09 8.98600510e-09
 2.24074313e-09]","[6.19003995e-06 9.52408893e-06 1.19455725e-05 1.17616144e-05
 8.27000466e-06]","[3.83165945e-11 9.07082699e-11 1.42696703e-10 1.38335574e-10
 6.83929771e-11]",[-0.08696644 -0.09371011 -0.09915362 -0.09140478 -0.09852869],[0.00670658 0.0517106  0.11602568 0.0339102  0.10567365],"[6.19004295e-06 9.52409083e-06 1.19455728e-05 1.17616179e-05
 8.27000496e-06]",[0.0234375  0.02356771 0.02369792 0.0234375  0.02369792],"[8.08054078e-12 1.95249189e-11 3.13967455e-11 2.95559351e-11
 1.50012458e-11]",[0.60408383 0.60699532 0.60817539 0.60611258 0.60815445],"[5.04998668e-12 1.21263396e-11 1.94003860e-11 1.83953888e-11
 9.27515019e-12]",[0.37752613 0.37698653 0.3757981  0.37723985 0.37601703],"[1.69879085e-12 4.06711313e-12 6.53879825e-12 6.17189685e-12
 3.12204732e-12]",[0.12699795 0.12643938 0.12666078 0.12656897 0.12656862],"[1.22003276e-12 2.86585060e-12 4.56403691e-12 4.37488245e-12
 2.18016670e-12]",[0.09120702 0.08909424 0.08840836 0.08971705 0.08838453],"[2.84879977e-14 6.52032318e-14 1.01318900e-13 1.00457582e-13
 4.85469310e-14]",[0.0021297  0.00202705 0.00196261 0.00206011 0.00196811],335
"[-3.84422273e-09 -4.56737386e-09 -3.68902371e-09 -6.26143036e-09
 -2.76586601e-09]","[6.88491805e-06 1.05039287e-05 1.30270725e-05 1.30141719e-05
 9.03477132e-06]","[4.74020965e-11 1.10332519e-10 1.69704618e-10 1.69368671e-10
 8.16270927e-11]",[-0.01434166 -0.00779347 -0.00049608 -0.01019302 -0.00155927],[1.21694023 1.17378663 1.11786951 1.19035103 1.12658802],"[6.88491912e-06 1.05039297e-05 1.30270730e-05 1.30141735e-05
 9.03477174e-06]",[0.02246094 0.02252604 0.0234375  0.02226563 0.02317708],"[1.32100475e-11 3.08709382e-11 4.76230817e-11 4.73258043e-11
 2.28993690e-11]",[0.61732656 0.61844842 0.61865348 0.61812602 0.61870435],"[1.07917952e-11 2.50616172e-11 3.84397310e-11 3.85047845e-11
 1.84972185e-11]",[0.50431778 0.50206824 0.49935604 0.50291399 0.49976528],"[2.18485049e-12 5.03293892e-12 7.68880860e-12 7.75236465e-12
 3.70056281e-12]",[0.10210154 0.10082665 0.09988241 0.10125424 0.09998329],"[1.06492123e-12 2.48414523e-12 3.87992672e-12 3.80592927e-12
 1.86023564e-12]",[0.04976546 0.04976576 0.05040266 0.04970954 0.05026059],"[1.65227173e-14 3.81723410e-14 6.00777462e-14 5.85988948e-14
 2.87289969e-14]",[0.00077213 0.00076472 0.00078045 0.00076536 0.00077621],336
"[3.41231452e-08 5.02758431e-08 5.94802290e-08 6.31363296e-08
 4.15632593e-08]","[6.19437022e-06 9.50727723e-06 1.18878181e-05 1.17518695e-05
 8.23391408e-06]","[3.83702225e-11 9.03883204e-11 1.41320219e-10 1.38106436e-10
 6.77973411e-11]",[0.02630564 0.01637204 0.00203956 0.02030232 0.00436319],[0.67725772 0.6760022  0.67171141 0.67671207 0.67256464],"[6.19446421e-06 9.50741017e-06 1.18879669e-05 1.17520391e-05
 8.23401898e-06]",[0.0233724  0.02356771 0.02382812 0.02330729 0.02382812],"[1.07591838e-11 2.56449035e-11 4.05532308e-11 3.90208902e-11
 1.94256598e-11]",[0.64885826 0.65337232 0.65709059 0.65183207 0.65665033],"[7.83354236e-12 1.84422917e-11 2.88017046e-11 2.81858158e-11
 1.38201922e-11]",[0.47242047 0.46986657 0.4666787  0.47083546 0.46716734],"[1.73313469e-12 4.02200095e-12 6.19570192e-12 6.17815330e-12
 2.97831062e-12]",[0.10452082 0.1024712  0.10038996 0.10320417 0.10067656],"[1.06353595e-12 2.46423844e-12 3.84649293e-12 3.78260858e-12
 1.84335349e-12]",[0.06413907 0.06278305 0.06232535 0.06318732 0.06231133],"[2.19933504e-14 4.93052306e-14 7.53509877e-14 7.65094558e-14
 3.61766454e-14]",[0.00132636 0.00125618 0.00122092 0.00127807 0.00122289],337
"[-5.41566148e-08 -8.24354711e-08 -1.01666570e-07 -1.02249316e-07
 -7.05842591e-08]","[4.44083384e-06 6.79062702e-06 8.46489904e-06 8.40450749e-06
 5.86520211e-06]","[1.97210052e-11 4.61126153e-11 7.16545157e-11 7.06357461e-11
 3.44005958e-11]",[0.04127064 0.02972458 0.01314665 0.03430585 0.01580371],[0.11758239 0.11889885 0.11975815 0.11845717 0.11974407],"[4.44116406e-06 6.79112737e-06 8.46550954e-06 8.40512945e-06
 5.86562681e-06]",[0.02760417 0.02786458 0.02682292 0.02773437 0.02721354],"[4.65704992e-12 1.09872550e-11 1.71978971e-11 1.67790603e-11
 8.24949338e-12]",[0.57804227 0.58015594 0.5806728  0.57953965 0.58073572],"[3.55059287e-12 8.47464109e-12 1.34814839e-11 1.28831217e-11
 6.45009065e-12]",[0.44070663 0.44748332 0.45519118 0.44497604 0.45406401],"[1.07858255e-12 2.50689348e-12 3.88344764e-12 3.84741966e-12
 1.86472296e-12]",[0.13387581 0.13237056 0.1311214  0.13288779 0.13127003],"[7.69991138e-13 1.72691870e-12 2.59024260e-12 2.68381505e-12
 1.24877907e-12]",[0.09557283 0.09118585 0.0874574  0.09269752 0.08790972],"[2.45547114e-14 5.71316493e-14 9.03640297e-14 8.74857023e-14
 4.31918527e-14]",[0.00304778 0.0030167  0.00305107 0.00302171 0.00304056],338
"[3.79290096e-08 5.43164206e-08 6.18141546e-08 6.89674418e-08
 4.34654211e-08]","[5.11214753e-06 7.83378183e-06 9.80232372e-06 9.68681650e-06
 6.78746224e-06]","[2.61340524e-11 6.13681377e-11 9.60855502e-11 9.38344139e-11
 4.60696436e-11]",[0.0566434  0.03647413 0.01136913 0.04418202 0.01515514],[0.35444448 0.40314432 0.45023736 0.38569821 0.44416966],"[5.11228824e-06 7.83397013e-06 9.80251862e-06 9.68706201e-06
 6.78760141e-06]",[0.02923177 0.02845052 0.0296224  0.02871094 0.02910156],"[5.10466800e-12 1.21515089e-11 1.92872167e-11 1.84895853e-11
 9.23037136e-12]",[0.5280156  0.53364582 0.53806415 0.53173528 0.53756663],"[3.69448737e-12 8.70910390e-12 1.36976514e-11 1.32973608e-11
 6.56319083e-12]",[0.38214962 0.38246911 0.38212953 0.38241398 0.38223298],"[1.53734435e-12 3.49870114e-12 5.28439387e-12 5.41226248e-12
 2.54703990e-12]",[0.15901951 0.153649   0.14742111 0.15564929 0.14833679],"[1.35246255e-12 3.13518935e-12 4.93442817e-12 4.80842399e-12
 2.36058118e-12]",[0.13989574 0.13768501 0.13765796 0.13828372 0.13747764],"[3.06738911e-14 7.12748572e-14 1.12652831e-13 1.09202674e-13
 5.38569236e-14]",[0.00317284 0.00313011 0.00314273 0.00314052 0.00313657],339
"[1.10368735e-08 2.19837161e-08 3.49584690e-08 2.48449861e-08
 2.34362449e-08]","[6.60970478e-06 1.01119815e-05 1.25873554e-05 1.25151575e-05
 8.72467793e-06]","[4.36881973e-11 1.02252171e-10 1.58441517e-10 1.56629168e-10
 7.61200051e-11]",[0.11324612 0.1152337  0.11719449 0.11453195 0.11692418],[1.51513485 1.54550643 1.57399265 1.53480023 1.57025545],"[6.60971400e-06 1.01120054e-05 1.25874040e-05 1.25151822e-05
 8.72470941e-06]",[0.02128906 0.02154948 0.02141927 0.02141927 0.02141927],"[1.26712843e-11 2.97367211e-11 4.61220361e-11 4.55139556e-11
 2.21585991e-11]",[0.64667984 0.64823784 0.648997   0.64775345 0.64895964],"[1.05442158e-11 2.46260955e-11 3.80243599e-11 3.77554446e-11
 1.82790104e-11]",[0.53812476 0.5368301  0.53505217 0.53733452 0.535338  ],"[2.26120582e-12 5.24909595e-12 8.08625657e-12 8.06236454e-12
 3.88716608e-12]",[0.11540079 0.11442629 0.11378414 0.11474337 0.11384356],"[5.90199204e-13 1.37562819e-12 2.16284758e-12 2.10681919e-12
 1.03540533e-12]",[0.03012086 0.02998765 0.03043408 0.0299842  0.03032395],"[1.59580811e-14 3.69360284e-14 5.89022938e-14 5.66066105e-14
 2.80924995e-14]",[0.00081442 0.00080518 0.00082883 0.00080562 0.00082275],340
"[-3.53522018e-08 -5.28398983e-08 -6.36949394e-08 -6.59911397e-08
 -4.43762247e-08]","[4.86520553e-06 7.46820132e-06 9.33760579e-06 9.23109951e-06
 6.46772014e-06]","[2.36702249e-11 5.57740310e-11 8.71908818e-11 8.52131982e-11
 4.18314039e-11]",[0.21021324 0.20986115 0.20631026 0.21026475 0.20706077],[2.16912617 2.09546054 1.97803906 2.1257117  1.99776328],"[4.86533397e-06 7.46838825e-06 9.33782303e-06 9.23133539e-06
 6.46787238e-06]",[0.02285156 0.02246094 0.0219401  0.02298177 0.02220052],"[7.24642427e-12 1.71019476e-11 2.67119189e-11 2.61198027e-11
 1.28196973e-11]",[0.66831356 0.67107183 0.67283299 0.67017346 0.67267601],"[5.20246988e-12 1.22152164e-11 1.90003087e-11 1.86889817e-11
 9.12309402e-12]",[0.47980646 0.47931896 0.47858915 0.47951585 0.4787076 ],"[1.16706217e-12 2.69707009e-12 4.14342261e-12 4.14868481e-12
 1.99223154e-12]",[0.10763425 0.10583168 0.10436657 0.10644561 0.10453651],"[4.72160211e-13 1.07431230e-12 1.63837893e-12 1.66062892e-12
 7.88015484e-13]",[0.04354576 0.04215547 0.0412683  0.04260788 0.0413488 ],"[2.05688040e-14 4.61288666e-14 6.99921653e-14 7.16161980e-14
 3.36638555e-14]",[0.00189699 0.00181007 0.001763   0.00183751 0.00176641],341
"[1.41060969e-08 1.97303653e-08 2.16953138e-08 2.52843605e-08
 1.53437602e-08]","[4.85316620e-06 7.45401126e-06 9.33642970e-06 9.21067388e-06
 6.46468360e-06]","[2.35532222e-11 5.55622839e-11 8.71689195e-11 8.48365134e-11
 4.17921341e-11]",[0.21458068 0.19982082 0.17770408 0.20577598 0.18132071],[0.67560731 0.6693078  0.65316357 0.67251511 0.65611039],"[4.85318670e-06 7.45403738e-06 9.33645491e-06 9.21070859e-06
 6.46470181e-06]",[0.02552083 0.02565104 0.02578125 0.02565104 0.02591146],"[5.70114538e-12 1.35277773e-11 2.13379460e-11 2.06130086e-11
 1.02230471e-11]",[0.60342331 0.60578359 0.60736502 0.60500912 0.60721363],"[4.89357975e-12 1.15807463e-11 1.82168164e-11 1.76631171e-11
 8.73107535e-12]",[0.51794857 0.51859415 0.51852494 0.51842733 0.51859567],"[1.23183495e-12 2.90416639e-12 4.56972188e-12 4.43385420e-12
 2.18936831e-12]",[0.13038045 0.13005066 0.13007293 0.13013735 0.1300409 ],"[6.71365216e-13 1.55701692e-12 2.42801898e-12 2.38957635e-12
 1.16395168e-12]",[0.07105895 0.06972434 0.06911133 0.07013607 0.0691347 ],"[2.46631167e-14 5.75316927e-14 9.17769680e-14 8.79653931e-14
 4.37964877e-14]",[0.00261041 0.00257631 0.00261235 0.00258186 0.00260136],342
"[-7.06748505e-08 -1.06448931e-07 -1.29576934e-07 -1.32561316e-07
 -9.01409096e-08]","[5.21648401e-06 8.00356249e-06 1.00172075e-05 9.89319563e-06
 6.93658118e-06]","[2.72117055e-11 6.40570125e-11 1.00344446e-10 9.78753198e-11
 4.81161585e-11]",[0.33601358 0.32318905 0.30568641 0.32818751 0.30843999],[2.21080863 2.02250466 1.78575003 2.09429287 1.82188213],"[5.21696275e-06 8.00427035e-06 1.00180455e-05 9.89408370e-06
 6.93716685e-06]",[0.02701823 0.02636719 0.0264974  0.02688802 0.0264974 ],"[6.57833439e-12 1.56857392e-11 2.48665562e-11 2.38591057e-11
 1.19053107e-11]",[0.56715948 0.57374586 0.5796793  0.57144986 0.57892799],"[5.48069358e-12 1.28493940e-11 1.99919350e-11 1.96663191e-11
 9.59752051e-12]",[0.47252498 0.46999931 0.46604406 0.47102835 0.46670544],"[1.80257211e-12 4.11812907e-12 6.23100603e-12 6.36270236e-12
 3.00316950e-12]",[0.15541105 0.15063106 0.14525474 0.15239319 0.14603725],"[9.34239588e-13 2.16941782e-12 3.42239759e-12 3.32489521e-12
 1.63660583e-12]",[0.08054666 0.07935198 0.07978158 0.07963462 0.07958439],"[2.84902834e-14 6.69755321e-14 1.08423733e-13 1.02078691e-13
 5.16104477e-14]",[0.00245633 0.0024498  0.00252753 0.00244489 0.0025097 ],343
"[6.56017713e-08 9.98713599e-08 1.23200622e-07 1.23868539e-07
 8.55284945e-08]","[6.28726672e-06 9.64093693e-06 1.20393578e-05 1.19213944e-05
 8.34058433e-06]","[3.95297228e-11 9.29476649e-11 1.44946135e-10 1.42119645e-10
 6.95653470e-11]",[0.03868532 0.03151715 0.0225675  0.03422213 0.02393066],[1.56282175 1.51832542 1.45113239 1.53630346 1.46214362],"[6.28760896e-06 9.64145421e-06 1.20399881e-05 1.19220379e-05
 8.34102284e-06]",[0.02265625 0.02330729 0.02395833 0.02317708 0.02408854],"[1.02525742e-11 2.40910183e-11 3.74467296e-11 3.68529934e-11
 1.79840741e-11]",[0.58372328 0.58414712 0.58321788 0.58411528 0.58345986],"[1.06667626e-11 2.49998060e-11 3.87736413e-11 3.82771995e-11
 1.86263475e-11]",[0.6073048  0.60618296 0.603884   0.60668877 0.60429723],"[2.21879049e-12 5.15359177e-12 7.96479546e-12 7.91225961e-12
 3.82623452e-12]",[0.12632531 0.12496175 0.12404851 0.12540831 0.12413507],"[7.13798355e-13 1.70379401e-12 2.77692444e-12 2.58427109e-12
 1.32162200e-12]",[0.04063962 0.04131276 0.04324949 0.04096037 0.04287757],"[3.14311531e-14 7.07956246e-14 1.07797288e-13 1.09744953e-13
 5.18099553e-14]",[0.00178951 0.00171662 0.0016789  0.00173944 0.00168088],344
"[2.43744327e-08 3.50145508e-08 4.00258980e-08 4.44037080e-08
 2.81232527e-08]","[4.87408215e-06 7.48298567e-06 9.38607172e-06 9.24634071e-06
 6.49678365e-06]","[2.37566768e-11 5.59950745e-11 8.80983423e-11 8.54948165e-11
 4.22081977e-11]",[-0.06835946 -0.05899057 -0.04494803 -0.06279058 -0.04723709],[0.51704061 0.47542891 0.41684027 0.49190639 0.42615893],"[4.87414309e-06 7.48306759e-06 9.38615706e-06 9.24644733e-06
 6.49684452e-06]",[0.03613281 0.03665365 0.03678385 0.03678385 0.03665365],"[4.19995270e-12 9.92468234e-12 1.55814032e-11 1.51458689e-11
 7.47021476e-12]",[0.44814683 0.44702055 0.44261242 0.44772379 0.44348411],"[3.29056144e-12 7.68953157e-12 1.19468716e-11 1.17809142e-11
 5.73550350e-12]",[0.35111221 0.34634647 0.33936826 0.34825308 0.34049954],"[1.61456246e-12 3.77398745e-12 5.90803079e-12 5.77765505e-12
 2.83169496e-12]",[0.17227838 0.16998529 0.16782621 0.17079202 0.16810919],"[2.13015671e-12 5.16829950e-12 8.53084102e-12 7.79589049e-12
 4.05439718e-12]",[0.22729375 0.23278691 0.24233095 0.23045265 0.24069733],"[4.30988102e-14 9.88046687e-14 1.53603689e-13 1.52151937e-13
 7.36032786e-14]",[0.00459876 0.00445029 0.00436334 0.00449773 0.0043696 ],345
"[-4.37671545e-08 -6.61820300e-08 -8.09521301e-08 -8.22897792e-08
 -5.62718809e-08]","[6.25072391e-06 9.56709555e-06 1.19206875e-05 1.18383075e-05
 8.26113161e-06]","[3.90715494e-11 9.15293172e-11 1.42102790e-10 1.40145525e-10
 6.82462954e-11]",[0.10430676 0.09646346 0.08622971 0.09948115 0.08781316],[0.87889743 0.86482813 0.8400896  0.87074239 0.84433905],"[6.25087714e-06 9.56732446e-06 1.19209623e-05 1.18385935e-05
 8.26132326e-06]",[0.02395833 0.02421875 0.02486979 0.02408854 0.02513021],"[9.22565643e-12 2.17164437e-11 3.38557371e-11 3.31960186e-11
 1.62511728e-11]",[0.5655891  0.56462334 0.56239007 0.56508125 0.56279819],"[8.48730869e-12 2.00430108e-11 3.13913453e-11 3.05989034e-11
 1.50571528e-11]",[0.52032387 0.52111441 0.52145315 0.5208717  0.5214478 ],"[2.56553835e-12 5.97702205e-12 9.24419421e-12 9.16843975e-12
 4.44129568e-12]",[0.15728317 0.15540142 0.1535587  0.15607033 0.15380756],"[8.84037757e-13 2.12809184e-12 3.46920643e-12 3.22056935e-12
 1.65219266e-12]",[0.05419692 0.05532998 0.05762826 0.05482234 0.05721747],"[2.20144121e-14 5.20255583e-14 8.37989130e-14 7.92092938e-14
 3.99519620e-14]",[0.00134962 0.00135265 0.00139201 0.00134835 0.00138359],346
"[1.20167096e-08 1.52931890e-08 1.43150484e-08 2.03682584e-08
 1.04181231e-08]","[5.29588074e-06 8.11602382e-06 1.01303428e-05 1.00377805e-05
 7.01843862e-06]","[2.80463529e-11 6.58698426e-11 1.02623845e-10 1.00757036e-10
 4.92584807e-11]",[0.12813332 0.12795508 0.12897183 0.12791459 0.12870926],[1.13647094 1.0956362  1.03349819 1.11214041 1.04372154],"[5.29589438e-06 8.11603823e-06 1.01303529e-05 1.00378011e-05
 7.01844636e-06]",[0.02076823 0.02011719 0.0202474  0.0202474  0.0202474 ],"[7.85056293e-12 1.84408877e-11 2.86763046e-11 2.82113519e-11
 1.37702838e-11]",[0.63684129 0.63712688 0.63633718 0.63711971 0.63653572],"[6.52584750e-12 1.52533894e-11 2.36012832e-11 2.33763389e-11
 1.13409701e-11]",[0.52937976 0.52699981 0.52372069 0.52792671 0.52423992],"[1.33601567e-12 3.13585253e-12 4.89907060e-12 4.79639375e-12
 2.34996065e-12]",[0.10837821 0.10834272 0.10871208 0.10832083 0.10862767],"[4.48566675e-13 1.03012838e-12 1.59899930e-12 1.58587378e-12
 7.66688786e-13]",[0.03638794 0.03559061 0.03548235 0.03581507 0.03544043],"[1.64518468e-14 3.73401964e-14 5.77005589e-14 5.76910346e-14
 2.76704756e-14]",[0.00133458 0.00129009 0.0012804  0.00130288 0.00127908],347
"[-1.07029496e-09  3.65823356e-09  1.25168835e-08  2.06501944e-09
  7.84151314e-09]","[5.32018528e-06 8.09684770e-06 1.00241750e-05 1.00400273e-05
 6.95338537e-06]","[2.83043714e-11 6.55589428e-11 1.00484085e-10 1.00802148e-10
 4.83495681e-11]",[-0.06845853 -0.07104688 -0.07200705 -0.07027941 -0.07201865],[1.49458979 1.39115147 1.26029921 1.43057012 1.28042537],"[5.32018539e-06 8.09684853e-06 1.00241828e-05 1.00400275e-05
 6.95338979e-06]",[0.02480469 0.02441406 0.02402344 0.02467448 0.02441406],"[8.73987199e-12 2.02149427e-11 3.08663278e-11 3.11041562e-11
 1.48626821e-11]",[0.6332935  0.63445589 0.63481832 0.63410684 0.63484023],"[7.97415364e-12 1.83512647e-11 2.78663878e-11 2.82887551e-11
 1.34288076e-11]",[0.57780934 0.57596344 0.57311947 0.57671049 0.57359414],"[1.44581886e-12 3.31836182e-12 5.05170859e-12 5.11801245e-12
 2.43241469e-12]",[0.10476443 0.10414841 0.10389694 0.10433868 0.10389745],"[4.63524156e-13 1.08647334e-12 1.72160527e-12 1.66027931e-12
 8.23155764e-13]",[0.03358709 0.0340995  0.03540773 0.03384739 0.03516003],"[1.70228301e-14 3.96732241e-14 6.34208254e-14 6.06750756e-14
 3.02479865e-14]",[0.00123348 0.00124516 0.00130436 0.00123696 0.001292  ],348
"[-1.66724438e-08 -2.68316666e-08 -3.53010655e-08 -3.26011511e-08
 -2.42736733e-08]","[5.26576583e-06 8.04347325e-06 1.00059739e-05 9.95980350e-06
 6.93554480e-06]","[2.77282898e-11 6.46974619e-11 1.00119515e-10 9.91976859e-11
 4.81017816e-11]",[0.11524255 0.11123875 0.10435354 0.11293922 0.10552103],[1.83501905 1.75734881 1.63769653 1.78882558 1.65753073],"[5.26579223e-06 8.04351800e-06 1.00060362e-05 9.95985686e-06
 6.93558727e-06]",[0.02480469 0.02428385 0.02415365 0.02441406 0.02454427],"[8.17378129e-12 1.91128782e-11 2.95760975e-11 2.92878120e-11
 1.42124256e-11]",[0.64425267 0.64625572 0.64737793 0.64561497 0.64730122],"[7.50177179e-12 1.74399776e-11 2.68151723e-11 2.67812715e-11
 1.28976039e-11]",[0.59128527 0.58969064 0.58694528 0.59036127 0.58741801],"[1.32095286e-12 3.07075667e-12 4.74874487e-12 4.71325424e-12
 2.28108177e-12]",[0.10411673 0.10383021 0.10394315 0.10389808 0.10389128],"[5.04795664e-13 1.16737846e-12 1.82192307e-12 1.79292500e-12
 8.73031739e-13]",[0.0397877  0.03947208 0.03987926 0.0395229  0.039762  ],"[2.26742130e-14 5.16190045e-14 8.03579666e-14 7.96405641e-14
 3.84792701e-14]",[0.00178717 0.00174537 0.00175892 0.00175558 0.00175253],349
