epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
58,"[2.09626071e-10 3.00296039e-10 2.85318981e-10 2.70391971e-10
 2.25990344e-10]",[0.11225057 0.11036279 0.11194267 0.1121022  0.11068689],[1.85912211 1.93861333 1.88799247 1.87454322 1.85567415],[0.56454672 0.56406295 0.56383335 0.56384416 0.56453738],[0.46257869 0.4602882  0.4664655  0.4669878  0.46233286],[0.37108931 0.3739587  0.37942878 0.37981495 0.37652972],[3.51881646 3.45041246 3.40205032 3.40141229 3.41352347]
59,"[1.78161994e-10 2.40809426e-10 2.14128416e-10 2.02473943e-10
 1.73596963e-10]",[0.12394594 0.12340181 0.12595671 0.12613587 0.12438291],[1.73965871 1.77467569 1.69167364 1.67819679 1.67379917],[0.56382078 0.56334502 0.56267149 0.56265681 0.56452915],[0.47684514 0.484158   0.4980282  0.4987718  0.4910117 ],[0.37118572 0.38411235 0.40302932 0.40377236 0.39567257],[3.63598963 3.57789451 3.51835594 3.51673178 3.53732852]
60,"[1.56770328e-10 2.06920078e-10 1.83742716e-10 1.73891695e-10
 1.48311590e-10]",[0.10022047 0.10368293 0.10761323 0.10772503 0.1061695 ],[1.90552098 1.92211371 1.81424319 1.79647188 1.7708612 ],[0.56275804 0.56231956 0.56165796 0.56141598 0.56061626],[0.39206961 0.41428876 0.43545691 0.43585027 0.42870236],[0.31780496 0.3356236  0.35460607 0.35512585 0.34820078],[3.42273112 3.42891647 3.44331139 3.44408211 3.43673881]
61,"[1.16453771e-10 1.59621553e-10 1.45746930e-10 1.37984385e-10
 1.16850211e-10]",[0.11650863 0.11773138 0.11871891 0.11872296 0.11830193],[1.69842979 1.77385587 1.73103546 1.71521935 1.67190224],[0.57018645 0.57155858 0.57037486 0.57058699 0.57152707],[0.4377939  0.45071851 0.46303904 0.46302071 0.45888861],[0.3456139  0.35909593 0.37422742 0.37455858 0.36962204],[3.65322338 3.66207674 3.66379468 3.6636061  3.66456089]
62,"[2.44186910e-10 3.65414540e-10 3.63076741e-10 3.44571037e-10
 2.83255520e-10]",[0.09077185 0.09026584 0.09002145 0.09001757 0.090011  ],[2.10913861 2.21138238 2.17105516 2.15491688 2.11357308],[0.56120328 0.56051823 0.55811231 0.55838674 0.55883746],[0.37352747 0.37190481 0.37418087 0.3742237  0.3726025 ],[0.30059428 0.30284533 0.30622654 0.3063556  0.30484114],[3.46238766 3.42459107 3.37523675 3.37336937 3.3936791 ]
63,"[3.26301670e-10 4.86823678e-10 4.72798494e-10 4.48088097e-10
 3.73035538e-10]",[0.0823315  0.08282192 0.08448838 0.08457602 0.08368034],[2.17657358 2.25909515 2.2068236  2.19155028 2.15811416],[0.55514392 0.55323545 0.55088847 0.55067242 0.55187452],[0.33230019 0.33174196 0.33929675 0.33970883 0.33538132],[0.28248104 0.28390085 0.2903945  0.29078097 0.28708976],[3.22023165 3.19143424 3.17017221 3.16974302 3.17598397]
64,"[1.67916049e-10 2.59498540e-10 2.74045952e-10 2.60806536e-10
 2.08419236e-10]",[0.11317813 0.11268908 0.11252252 0.11251916 0.11244609],[1.23769216 1.29618367 1.29605125 1.28887809 1.25481941],[0.52378471 0.52298768 0.52192741 0.52169387 0.52281484],[0.48127178 0.47877279 0.47785107 0.47808382 0.47774743],[0.41170937 0.41230685 0.41285746 0.41298116 0.41255418],[2.70512805 2.6647988  2.63309984 2.63235844 2.64229078]
65,"[2.11827366e-10 3.18384237e-10 3.14656011e-10 2.98475228e-10
 2.46352613e-10]",[0.09135332 0.09035525 0.09047571 0.09050994 0.09018194],[1.73528311 1.84963682 1.85129732 1.83789435 1.78186903],[0.53900226 0.54161071 0.54554283 0.54555196 0.54281443],[0.3674008  0.36237703 0.36489147 0.36525503 0.36268159],[0.29269158 0.28791163 0.29010155 0.29039357 0.28809686],[3.07357878 3.06027881 3.0625913  3.06316786 3.05900859]
66,"[2.12319315e-10 3.10464326e-10 3.01865890e-10 2.86301389e-10
 2.37158362e-10]",[0.09510014 0.09550151 0.09770984 0.09783065 0.09658604],[1.6311133  1.68989697 1.63466468 1.62164448 1.59800649],[0.53594359 0.53803867 0.53392849 0.53450233 0.53493861],[0.41333284 0.41453085 0.4233384  0.42380847 0.4188361 ],[0.36312071 0.36378272 0.36979364 0.37011652 0.36714348],[3.05089952 3.02476162 2.99382497 2.99272037 3.00499228]
67,"[1.29859062e-10 1.98896568e-10 2.07694925e-10 1.97577754e-10
 1.58616939e-10]",[0.11255178 0.11284185 0.1137891  0.11382771 0.11325771],[1.24493663 1.31453246 1.31366575 1.30486924 1.26375853],[0.52983881 0.52695779 0.52769927 0.52823813 0.52662592],[0.47702537 0.47793408 0.47961027 0.47940311 0.47858388],[0.40632428 0.40766244 0.41004442 0.41009982 0.40911775],[2.78327278 2.75120623 2.74117257 2.74149863 2.74083255]
68,"[6.25546008e-10 8.29512206e-10 6.78294502e-10 6.38139419e-10
 5.73104838e-10]",[0.05357422 0.05465503 0.05776015 0.05793335 0.05628721],[3.00418038 3.07255906 2.84737886 2.8142489  2.82341371],[0.54089197 0.54130448 0.53947156 0.53970942 0.54001688],[0.20220104 0.20759396 0.22360517 0.22451985 0.21603289],[0.17422598 0.18040553 0.19790462 0.19886976 0.18982112],[3.06171122 3.05473442 3.05588177 3.05621748 3.05386488]
69,"[1.87694367e-10 2.76316648e-10 2.69809773e-10 2.55909516e-10
 2.11768005e-10]",[0.09672909 0.09670884 0.0974883  0.09753165 0.09701557],[1.51079236 1.58120165 1.56373907 1.55216013 1.50923952],[0.53565264 0.53458772 0.53686805 0.53688154 0.53513982],[0.4169394  0.41628539 0.41921826 0.41951476 0.41777725],[0.35046461 0.34753236 0.34975171 0.34988503 0.34852703],[2.87863928 2.83675895 2.81636764 2.81644094 2.81921654]
70,"[2.54151585e-10 3.65553648e-10 3.42140832e-10 3.23877993e-10
 2.73354449e-10]",[0.08376006 0.08258988 0.08236548 0.0823875  0.08221336],[2.01047723 2.1228223  2.08611636 2.06805576 2.01893432],[0.54665    0.54450702 0.54751513 0.5472767  0.54725625],[0.35105682 0.34707295 0.34595048 0.3461877  0.34583899],[0.28482553 0.28166553 0.28265113 0.28296019 0.28097237],[3.14545004 3.11850957 3.100479   3.1002406  3.10475471]
71,"[1.43310517e-10 2.25048599e-10 2.38748422e-10 2.27173585e-10
 1.81638270e-10]",[0.09574147 0.09371124 0.09352359 0.09356314 0.09320741],[1.59701307 1.69849903 1.68166389 1.66746533 1.6120547 ],[0.53909736 0.53463097 0.53761046 0.5373633  0.53688129],[0.40586538 0.39869733 0.39824383 0.39840438 0.39733058],[0.34298638 0.33430153 0.33130685 0.33134306 0.33146414],[3.0645175  2.99726972 2.94620759 2.94510766 2.96044106]
72,"[9.42712765e-11 1.51122457e-10 1.70923776e-10 1.63160608e-10
 1.26388342e-10]",[0.12178231 0.12024859 0.11990566 0.11991324 0.11969689],[1.1833172  1.26548021 1.28452146 1.27632231 1.22376177],[0.53760345 0.53721778 0.53258808 0.53254544 0.53336822],[0.50405789 0.49965771 0.49953137 0.49984835 0.49835785],[0.42617143 0.42143434 0.42441487 0.42475807 0.42213933],[2.87696612 2.81233667 2.77483905 2.77439128 2.78306964]
73,"[1.12005385e-10 1.69936071e-10 1.74910582e-10 1.66291339e-10
 1.34342504e-10]",[0.11168892 0.10911246 0.10755079 0.10752228 0.10777516],[1.34618725 1.43304025 1.42175062 1.40952589 1.3625285 ],[0.53676209 0.53670772 0.53753998 0.53778931 0.53626527],[0.47499923 0.46718847 0.46199494 0.4615357  0.46311597],[0.40242354 0.3975568  0.3939064  0.39379606 0.39510835],[3.07757154 3.0324328  2.99614154 2.99531082 3.0065938 ]
74,"[1.10482185e-10 1.65271822e-10 1.67886347e-10 1.59552145e-10
 1.29493441e-10]",[0.12365271 0.1216945  0.11905893 0.11894355 0.11992142],[1.22036173 1.28293358 1.26770353 1.25772675 1.22298634],[0.53254385 0.53311315 0.53204135 0.53180426 0.53234593],[0.48430037 0.48436253 0.48173608 0.48165764 0.48298358],[0.36972773 0.3716841  0.37674529 0.37703672 0.37410292],[2.92245676 2.87181027 2.82215361 2.82068402 2.83839213]
75,"[1.00957509e-10 1.53254532e-10 1.59893971e-10 1.52136084e-10
 1.21980185e-10]",[0.11523898 0.11483777 0.11463551 0.11462208 0.11453294],[1.17098927 1.2411017  1.23793035 1.22812981 1.18321092],[0.53034804 0.52783821 0.52816688 0.52789252 0.52804573],[0.47753449 0.47722166 0.47899558 0.47908516 0.47785286],[0.3909041  0.39248788 0.39712098 0.39752736 0.39481532],[2.82017163 2.78063351 2.76430245 2.76447612 2.76585723]
76,"[9.06422450e-11 1.39951311e-10 1.51046943e-10 1.43940143e-10
 1.13615473e-10]",[0.12242396 0.12060432 0.11916388 0.11911611 0.11942399],[1.19391905 1.25988804 1.25306469 1.24328579 1.19891094],[0.53790078 0.53550518 0.53082761 0.53110197 0.53390892],[0.5070369  0.5004162  0.4954204  0.4953482  0.49620964],[0.43729737 0.42866458 0.42300081 0.42282358 0.4241699 ],[2.89871562 2.82189878 2.77569407 2.77519639 2.78568065]
77,"[1.13654469e-10 1.65692384e-10 1.65292489e-10 1.57038083e-10
 1.28083289e-10]",[0.11481736 0.11413515 0.1151641  0.11523649 0.11438512],[1.30249672 1.35276306 1.32444525 1.31351105 1.27547409],[0.54162434 0.5373616  0.53736534 0.53728424 0.53737988],[0.48409791 0.4824495  0.48653078 0.48660745 0.48424552],[0.41691086 0.41550874 0.41634344 0.41649627 0.4157575 ],[2.94385548 2.87590041 2.83492343 2.83466392 2.84305654]
78,"[1.02601798e-10 1.55002669e-10 1.59392323e-10 1.51548573e-10
 1.22390189e-10]",[0.12180943 0.11866747 0.11563979 0.11553778 0.11648619],[1.25644319 1.33079968 1.32856364 1.31812899 1.27127924],[0.54126015 0.53753746 0.5364013  0.53669324 0.53723941],[0.50656027 0.49691521 0.48721203 0.48686215 0.4910686 ],[0.43787654 0.43055661 0.42258962 0.42218909 0.42574818],[2.90238441 2.86297399 2.85040523 2.85089635 2.84968433]
79,"[9.05210359e-11 1.33825542e-10 1.35893769e-10 1.29192478e-10
 1.04617197e-10]",[0.12046414 0.11917508 0.11835403 0.1183283  0.11837513],[1.17484231 1.24307842 1.23553418 1.22498425 1.17944405],[0.53901828 0.53694709 0.53622591 0.53571325 0.53603261],[0.50110842 0.49751113 0.49301733 0.49309514 0.49481113],[0.42511523 0.41989917 0.41183837 0.41157183 0.41514581],[2.83362464 2.81139641 2.82043071 2.82167772 2.81189704]
80,"[7.54013668e-11 1.18727651e-10 1.29849661e-10 1.23770233e-10
 9.73416732e-11]",[0.11673204 0.11473281 0.11360054 0.11357336 0.11366756],[1.19761394 1.28304407 1.28615266 1.27483732 1.21724572],[0.5457824  0.5420787  0.53769525 0.53846773 0.53810699],[0.4915059  0.48325916 0.4787007  0.47879899 0.47998781],[0.41918668 0.4078714  0.39967764 0.39954881 0.401865  ],[2.91328293 2.84571263 2.82610127 2.82685661 2.8247077 ]
81,"[5.86378980e-11 9.08472620e-11 9.91284886e-11 9.45162613e-11
 7.42017067e-11]",[0.1184665  0.11657824 0.11496517 0.11490269 0.11522629],[1.18847593 1.29116159 1.30008104 1.28694573 1.21985321],[0.55499342 0.54846674 0.54453244 0.54279961 0.54815092],[0.4927872  0.48631429 0.48225822 0.48235241 0.48351934],[0.4096909  0.40381932 0.39845568 0.39817851 0.40036132],[3.08584852 3.00997746 2.97152543 2.97148184 2.97766285]
82,"[3.55109581e-11 5.21759760e-11 5.69861640e-11 5.44198149e-11
 4.22579686e-11]",[0.10597079 0.10080657 0.09607014 0.09592916 0.09713282],[1.23597572 1.39080577 1.42521294 1.40454691 1.29153783],[0.56947171 0.56605058 0.56368168 0.56315043 0.56463794],[0.46115549 0.44035552 0.42008459 0.41974669 0.42591413],[0.40867321 0.38915983 0.3695148  0.36917372 0.37520166],[3.22747006 3.16515536 3.11514852 3.11431053 3.12806634]
83,"[3.92296920e-11 5.83147940e-11 6.26152622e-11 5.97165589e-11
 4.69179074e-11]",[0.09832786 0.09467147 0.0917565  0.09167193 0.09226572],[1.24514642 1.40519451 1.44771367 1.42705978 1.30828581],[0.56298939 0.55900459 0.55589852 0.55733409 0.55565971],[0.4305807  0.41383763 0.40096526 0.40063938 0.40452973],[0.37671469 0.36197446 0.35050836 0.35020551 0.35370638],[3.10841944 3.05972534 3.03277795 3.03270778 3.03740701]
84,"[4.48937081e-11 6.54974835e-11 6.99163352e-11 6.66940640e-11
 5.23692817e-11]",[0.09802294 0.09445318 0.09192252 0.09186424 0.09227024],[1.27972226 1.42784719 1.46216406 1.4419953  1.32738541],[0.56031904 0.55784781 0.55930913 0.55909213 0.55873829],[0.4266384  0.40960817 0.3997691  0.3995917  0.40191881],[0.36684128 0.35103118 0.34053373 0.34028237 0.34272165],[3.20290996 3.15197332 3.10137662 3.09999793 3.11728412]
85,"[6.23355603e-11 9.37449178e-11 1.01208937e-10 9.65212158e-11
 7.57826073e-11]",[0.09220422 0.08834262 0.08622355 0.08620077 0.08642855],[1.38975045 1.55488513 1.60028676 1.58024397 1.46110207],[0.55900208 0.55416912 0.55084127 0.55085082 0.55065141],[0.38753077 0.36963065 0.36282159 0.36309338 0.36366054],[0.32263788 0.30773531 0.29985523 0.29984799 0.3017641 ],[3.0847855  3.01342492 2.95978397 2.95878604 2.97392593]
86,"[6.00562524e-11 8.51411757e-11 8.57077489e-11 8.15478397e-11
 6.57665696e-11]",[0.08773407 0.08541962 0.08549463 0.08555833 0.0848256 ],[1.40331748 1.54353313 1.55279909 1.53073497 1.42076256],[0.55651601 0.55183553 0.55546879 0.55499303 0.55314283],[0.37979537 0.36892601 0.36942798 0.36981164 0.36693615],[0.32578157 0.3185474  0.32170626 0.32218587 0.31873476],[3.02153348 2.96684685 2.93617202 2.93608965 2.94144394]
87,"[8.83466772e-11 1.35393696e-10 1.46298574e-10 1.39454271e-10
 1.09845184e-10]",[0.07360903 0.07040639 0.06889615 0.06889327 0.06900428],[1.60979915 1.82186808 1.8839939  1.85943653 1.71289919],[0.5519025  0.54800176 0.54470685 0.54446294 0.54580497],[0.30622258 0.29021835 0.2837561  0.28403919 0.28410601],[0.25818149 0.24678715 0.24407696 0.24435013 0.24326599],[2.87172107 2.83452677 2.79835073 2.79734755 2.80979839]
88,"[7.48773553e-11 1.09470652e-10 1.09544827e-10 1.04085374e-10
 8.47953665e-11]",[0.10220859 0.10118535 0.10014981 0.10010219 0.10032025],[1.18294179 1.27313377 1.28070122 1.26677802 1.19348905],[0.53961693 0.5371069  0.53732297 0.53710986 0.5368803 ],[0.41628287 0.41403361 0.41395165 0.41383876 0.41428777],[0.31995978 0.31753518 0.3206639  0.32085545 0.31903147],[2.98185521 2.94147646 2.94117914 2.94246281 2.93389297]
89,"[5.29665553e-11 7.47924248e-11 7.51281849e-11 7.14817403e-11
 5.76684506e-11]",[0.08589245 0.08513704 0.08708782 0.08720758 0.08574816],[1.28593941 1.41413013 1.43377443 1.41340985 1.30224109],[0.54880599 0.54980958 0.54997627 0.55025649 0.55026234],[0.3724475  0.36744468 0.37653985 0.37714321 0.37147996],[0.31730766 0.3118162  0.32212866 0.32273879 0.31651129],[2.98575232 2.98042068 3.01019028 3.01211658 2.99423665]
90,"[7.70188110e-11 1.00566683e-10 9.42138665e-11 8.95079716e-11
 7.37699736e-11]",[0.08621856 0.08731441 0.09034232 0.09046847 0.08884969],[1.37132919 1.47890599 1.48758261 1.46853911 1.3675217 ],[0.55074805 0.54784635 0.54787525 0.54762486 0.54811987],[0.34881891 0.35867319 0.385363   0.38627789 0.37398867],[0.2873272  0.30122543 0.32641937 0.3273368  0.31669705],[2.94218523 2.95006286 2.98124037 2.98275905 2.96731626]
91,"[7.81982758e-11 1.09797688e-10 1.11226370e-10 1.05901662e-10
 8.49216242e-11]",[0.07389968 0.0726394  0.07157782 0.07154461 0.07174838],[1.42389875 1.57621964 1.611434   1.58886598 1.45934741],[0.54235281 0.541566   0.54151996 0.5415203  0.54106657],[0.30675544 0.30114848 0.29608862 0.2959422  0.29693071],[0.25724093 0.25412181 0.25136946 0.25142899 0.2516408 ],[2.75610375 2.71406061 2.67286222 2.67175248 2.68580214]
92,"[2.01921427e-10 2.83841117e-10 3.00117642e-10 2.86457151e-10
 2.24341911e-10]",[0.05350504 0.05398095 0.05640879 0.05652655 0.0552736 ],[1.9660748  2.15934666 2.13190298 2.10379047 1.99152838],[0.53217268 0.53119243 0.52990446 0.53043238 0.53068931],[0.19717404 0.19794853 0.20928339 0.2096872  0.20452121],[0.16867734 0.16869488 0.16861935 0.16839633 0.16984529],[2.45971262 2.47886222 2.54146319 2.54407236 2.51574335]
93,"[1.42610396e-10 1.98913943e-10 1.98203383e-10 1.88568662e-10
 1.52404314e-10]",[0.06227326 0.0626079  0.06460852 0.06471072 0.06360365],[1.60352115 1.74889032 1.73637195 1.71290286 1.61045992],[0.52752494 0.52423004 0.52504974 0.52453671 0.52508439],[0.24622961 0.24972786 0.26176261 0.26231837 0.25663051],[0.21285313 0.21729001 0.22569286 0.22605116 0.22273958],[2.5379721  2.56519896 2.63167975 2.63471508 2.60347161]
94,"[1.31351088e-10 1.91153347e-10 2.13254637e-10 2.03949392e-10
 1.56254201e-10]",[0.07081015 0.07169355 0.07170513 0.07167411 0.07178579],[1.44478036 1.55871789 1.58950008 1.57331169 1.46670366],[0.52389708 0.52100376 0.52242938 0.52243277 0.52188432],[0.2925052  0.2953538  0.2946114  0.29424867 0.2953606 ],[0.25007384 0.24781458 0.24307617 0.24287827 0.24453617],[2.7414635  2.74180484 2.73692059 2.73660957 2.7394554 ]
95,"[1.30368420e-10 1.78508544e-10 1.75370399e-10 1.66807423e-10
 1.35331616e-10]",[0.06442074 0.06603921 0.0693688  0.06950576 0.0679305 ],[1.48949565 1.60220246 1.58130124 1.56028725 1.46805012],[0.52053529 0.52035416 0.52324568 0.52324626 0.5232413 ],[0.26041909 0.26892793 0.28590412 0.28666352 0.27916706],[0.2219838  0.22796407 0.24059357 0.24092188 0.2361273 ],[2.61062412 2.62920019 2.6689218  2.67057296 2.65296263]
96,"[1.48144639e-10 2.16413728e-10 2.31643092e-10 2.20993167e-10
 1.73313650e-10]",[0.07251871 0.07281614 0.07367243 0.07370697 0.07324145],[1.41133307 1.52577901 1.53870096 1.52295722 1.43638643],[0.51715083 0.51823532 0.51642492 0.51698112 0.5176867 ],[0.3013867  0.30489514 0.30881554 0.30897016 0.30763513],[0.248713   0.25170404 0.25755066 0.25759889 0.2561844 ],[2.85497263 2.84717958 2.83803012 2.83765883 2.84157317]
97,"[1.45788762e-10 2.04702508e-10 2.10710502e-10 2.00814705e-10
 1.59590406e-10]",[0.06847339 0.06865765 0.0682575  0.06822163 0.06843063],[1.4441116  1.55176336 1.58160581 1.56466193 1.4546958 ],[0.51802024 0.51238904 0.5123606  0.51309055 0.51188724],[0.27689879 0.28021127 0.27898607 0.27878569 0.28042034],[0.23306297 0.23577822 0.23432565 0.23419888 0.23567301],[2.71467627 2.72780895 2.74178493 2.74217223 2.73725384]
98,"[1.08302131e-10 1.53478755e-10 1.61999813e-10 1.54572205e-10
 1.21381626e-10]",[0.07101126 0.07089593 0.07106202 0.07106652 0.07087414],[1.3823085  1.49475326 1.50471897 1.48602537 1.38317377],[0.52669165 0.52146219 0.52086102 0.5200841  0.52115074],[0.29302246 0.29156197 0.29203493 0.29208541 0.29167689],[0.2429747  0.24265561 0.24240604 0.24235418 0.24282094],[2.75781558 2.77119031 2.80196137 2.80328358 2.7892779 ]
99,"[4.31458571e-10 5.66507410e-10 4.95605636e-10 4.68668818e-10
 4.02768733e-10]",[0.05790203 0.05937825 0.06212922 0.06224984 0.06096753],[1.94129769 1.96838651 1.90034281 1.8829511  1.82663484],[0.51577184 0.5130841  0.51410504 0.51492003 0.51284287],[0.2198647  0.22962798 0.24587383 0.24645825 0.23938776],[0.17258181 0.18270357 0.20075588 0.20150228 0.19369791],[2.66767516 2.67616762 2.70014273 2.70144054 2.68901537]
100,"[1.42548338e-10 2.00474569e-10 2.02806690e-10 1.93071182e-10
 1.54997426e-10]",[0.06355613 0.0656153  0.06953301 0.06969147 0.06789377],[1.57636885 1.69276588 1.63552443 1.61329697 1.54095979],[0.52158128 0.52079565 0.52298031 0.52250254 0.52256013],[0.25243262 0.26540867 0.2877976  0.28865404 0.27885076],[0.21526127 0.22758692 0.2414906  0.24188081 0.23689104],[2.64946757 2.6990506  2.76947309 2.77198478 2.7437514 ]
101,"[1.48935916e-10 2.19041569e-10 2.57518542e-10 2.46905304e-10
 1.84351967e-10]",[0.07050989 0.07123437 0.07015427 0.07007231 0.07073151],[1.39886355 1.51549325 1.56970104 1.55594507 1.446356  ],[0.51529978 0.51429448 0.51081965 0.51023553 0.51029137],[0.29365824 0.29767614 0.29201204 0.29157099 0.2953709 ],[0.25503102 0.25879861 0.25177986 0.25123295 0.25544234],[2.78820511 2.78651265 2.75218638 2.7502696  2.76882578]
102,"[2.06673941e-10 2.99380550e-10 3.07685178e-10 2.92913029e-10
 2.34570971e-10]",[0.06014301 0.05847503 0.05751941 0.05751261 0.05765527],[1.62805122 1.81277901 1.84654284 1.82472021 1.7131982 ],[0.51545277 0.51313566 0.51306541 0.51337638 0.51179169],[0.23564659 0.22893918 0.22457455 0.22464507 0.22529802],[0.1950379  0.19462732 0.19532986 0.19533144 0.19513351],[2.62498663 2.59824639 2.59457875 2.59524082 2.59138092]
103,"[2.21110732e-10 3.03054822e-10 3.05851934e-10 2.91379113e-10
 2.32870297e-10]",[0.05973061 0.06041713 0.0604556  0.06043101 0.06053238],[1.61095085 1.71221189 1.70919574 1.69042878 1.59330167],[0.51184459 0.51051119 0.50977262 0.50975279 0.50758718],[0.23607467 0.24002447 0.24088252 0.2407997  0.24112362],[0.20736464 0.21271654 0.21586985 0.215802   0.2154553 ],[2.66399315 2.66947831 2.65102055 2.64958233 2.66205017]
104,"[2.78838210e-10 3.82829209e-10 3.80051790e-10 3.61690297e-10
 2.91881930e-10]",[0.05205425 0.05192343 0.05203509 0.05204385 0.05192682],[1.81256906 1.95033052 1.93390554 1.91025405 1.80732224],[0.51231056 0.50930222 0.51004729 0.50921635 0.50987222],[0.19627768 0.19637799 0.19719781 0.19722895 0.19669435],[0.17315686 0.17732912 0.18087321 0.18089137 0.17986504],[2.53027008 2.53739417 2.55119015 2.55173991 2.54578475]
105,"[2.33464517e-10 3.42709669e-10 3.76412010e-10 3.59582146e-10
 2.78318047e-10]",[0.06011314 0.05913717 0.05719077 0.057106   0.05794516],[1.65661007 1.8099581  1.86981676 1.85221239 1.7283993 ],[0.5120529  0.50713694 0.5079841  0.5082493  0.50638321],[0.23875453 0.23360028 0.2236745  0.22319826 0.2276271 ],[0.21295663 0.2101588  0.20213956 0.20165209 0.20571738],[2.71039371 2.70011799 2.66379877 2.66187072 2.68057727]
